# fromZone, toZone, priority, desired dep time,
1,2,1.000000,2005-05-10T06:20
1,2,1.000000,2005-05-10T06:40
1,2,1.000000,2005-05-10T06:50
1,2,1.000000,2005-05-10T06:50
1,2,1.000000,2005-05-10T07:00
1,2,1.000000,2005-05-10T07:00
1,2,1.000000,2005-05-10T07:10
1,2,1.000000,2005-05-10T07:10
1,2,1.000000,2005-05-10T07:20
1,2,1.000000,2005-05-10T07:20
1,2,1.000000,2005-05-10T07:30
1,2,1.000000,2005-05-10T07:30
1,2,1.000000,2005-05-10T07:40
1,2,1.000000,2005-05-10T07:50
1,2,1.000000,2005-05-10T08:00
1,2,1.000000,2005-05-10T08:00
1,2,1.000000,2005-05-10T08:00
1,3,1.000000,2005-05-10T07:30
1,3,1.000000,2005-05-10T08:00
1,3,1.000000,2005-05-10T08:00
1,5,1.000000,2005-05-10T08:00
1,14,1.000000,2005-05-10T06:50
1,66,1.000000,2005-05-10T06:30
1,66,1.000000,2005-05-10T07:40
1,141,1.000000,2005-05-10T07:30
1,161,1.000000,2005-05-10T07:20
1,191,1.000000,2005-05-10T07:20
1,198,1.000000,2005-05-10T06:50
1,198,1.000000,2005-05-10T07:00
1,227,1.000000,2005-05-10T06:30
1,242,1.000000,2005-05-10T08:00
1,243,1.000000,2005-05-10T06:10
1,243,1.000000,2005-05-10T07:50
1,247,1.000000,2005-05-10T07:40
1,26101,1.000000,2005-05-10T06:50
1,26101,1.000000,2005-05-10T07:40
1,26101,1.000000,2005-05-10T07:40
1,26102,1.000000,2005-05-10T07:10
1,26102,1.000000,2005-05-10T07:10
1,26103,1.000000,2005-05-10T06:10
1,26103,1.000000,2005-05-10T06:30
1,26103,1.000000,2005-05-10T06:30
1,26103,1.000000,2005-05-10T07:00
1,26103,1.000000,2005-05-10T07:10
1,26103,1.000000,2005-05-10T07:50
1,26103,1.000000,2005-05-10T07:50
1,26104,1.000000,2005-05-10T06:40
1,26104,1.000000,2005-05-10T07:20
1,26104,1.000000,2005-05-10T07:30
1,26105,1.000000,2005-05-10T07:10
1,26107,1.000000,2005-05-10T07:10
1,26107,1.000000,2005-05-10T07:40
1,26108,1.000000,2005-05-10T07:30
1,26108,1.000000,2005-05-10T07:40
1,26109,1.000000,2005-05-10T06:30
1,26109,1.000000,2005-05-10T06:50
1,26109,1.000000,2005-05-10T07:20
1,26109,1.000000,2005-05-10T07:50
1,26109,1.000000,2005-05-10T08:00
1,26110,1.000000,2005-05-10T07:50
1,26111,1.000000,2005-05-10T06:20
1,26111,1.000000,2005-05-10T07:10
2,1,1.000000,2005-05-10T06:10
2,1,1.000000,2005-05-10T06:10
2,1,1.000000,2005-05-10T06:10
2,1,1.000000,2005-05-10T06:20
2,1,1.000000,2005-05-10T06:20
2,1,1.000000,2005-05-10T06:30
2,1,1.000000,2005-05-10T06:30
2,1,1.000000,2005-05-10T07:20
2,1,1.000000,2005-05-10T07:20
2,1,1.000000,2005-05-10T07:20
2,1,1.000000,2005-05-10T07:30
2,1,1.000000,2005-05-10T07:30
2,1,1.000000,2005-05-10T07:40
2,1,1.000000,2005-05-10T08:00
2,3,1.000000,2005-05-10T06:10
2,3,1.000000,2005-05-10T06:40
2,3,1.000000,2005-05-10T06:40
2,3,1.000000,2005-05-10T06:50
2,3,1.000000,2005-05-10T06:50
2,3,1.000000,2005-05-10T06:50
2,3,1.000000,2005-05-10T07:00
2,3,1.000000,2005-05-10T07:00
2,3,1.000000,2005-05-10T07:00
2,3,1.000000,2005-05-10T07:10
2,3,1.000000,2005-05-10T07:10
2,3,1.000000,2005-05-10T07:10
2,3,1.000000,2005-05-10T07:20
2,3,1.000000,2005-05-10T07:30
2,3,1.000000,2005-05-10T07:30
2,3,1.000000,2005-05-10T07:40
2,3,1.000000,2005-05-10T07:40
2,3,1.000000,2005-05-10T07:50
2,3,1.000000,2005-05-10T08:00
2,3,1.000000,2005-05-10T08:00
2,3,1.000000,2005-05-10T08:00
2,3,1.000000,2005-05-10T08:00
2,3,1.000000,2005-05-10T08:00
2,3,1.000000,2005-05-10T08:00
2,5,1.000000,2005-05-10T06:10
2,5,1.000000,2005-05-10T06:10
2,5,1.000000,2005-05-10T06:10
2,5,1.000000,2005-05-10T07:10
2,5,1.000000,2005-05-10T07:10
2,5,1.000000,2005-05-10T07:10
2,5,1.000000,2005-05-10T07:20
2,5,1.000000,2005-05-10T07:20
2,5,1.000000,2005-05-10T07:20
2,5,1.000000,2005-05-10T07:20
2,5,1.000000,2005-05-10T07:30
2,5,1.000000,2005-05-10T07:40
2,5,1.000000,2005-05-10T07:40
2,5,1.000000,2005-05-10T07:40
2,5,1.000000,2005-05-10T07:40
2,5,1.000000,2005-05-10T07:50
2,5,1.000000,2005-05-10T07:50
2,5,1.000000,2005-05-10T07:50
2,5,1.000000,2005-05-10T08:00
2,5,1.000000,2005-05-10T08:00
2,5,1.000000,2005-05-10T08:00
2,5,1.000000,2005-05-10T08:00
2,13,1.000000,2005-05-10T07:20
2,13,1.000000,2005-05-10T07:40
2,13,1.000000,2005-05-10T07:50
2,14,1.000000,2005-05-10T06:20
2,14,1.000000,2005-05-10T06:30
2,14,1.000000,2005-05-10T07:00
2,14,1.000000,2005-05-10T07:00
2,14,1.000000,2005-05-10T07:00
2,14,1.000000,2005-05-10T07:30
2,14,1.000000,2005-05-10T07:30
2,14,1.000000,2005-05-10T07:40
2,14,1.000000,2005-05-10T08:00
2,52,1.000000,2005-05-10T06:40
2,52,1.000000,2005-05-10T06:50
2,52,1.000000,2005-05-10T07:00
2,52,1.000000,2005-05-10T07:20
2,52,1.000000,2005-05-10T07:40
2,53,1.000000,2005-05-10T06:10
2,53,1.000000,2005-05-10T06:10
2,53,1.000000,2005-05-10T06:20
2,58,1.000000,2005-05-10T06:30
2,62,1.000000,2005-05-10T06:20
2,62,1.000000,2005-05-10T06:30
2,62,1.000000,2005-05-10T06:50
2,62,1.000000,2005-05-10T07:00
2,62,1.000000,2005-05-10T07:50
2,66,1.000000,2005-05-10T06:40
2,66,1.000000,2005-05-10T07:00
2,66,1.000000,2005-05-10T07:20
2,66,1.000000,2005-05-10T07:50
2,66,1.000000,2005-05-10T08:00
2,69,1.000000,2005-05-10T06:20
2,69,1.000000,2005-05-10T06:30
2,69,1.000000,2005-05-10T06:30
2,69,1.000000,2005-05-10T07:00
2,69,1.000000,2005-05-10T07:40
2,83,1.000000,2005-05-10T07:00
2,83,1.000000,2005-05-10T07:30
2,84,1.000000,2005-05-10T07:00
2,89,1.000000,2005-05-10T07:00
2,90,1.000000,2005-05-10T06:10
2,96,1.000000,2005-05-10T06:20
2,96,1.000000,2005-05-10T06:50
2,96,1.000000,2005-05-10T07:30
2,97,1.000000,2005-05-10T06:50
2,97,1.000000,2005-05-10T07:50
2,121,1.000000,2005-05-10T06:30
2,121,1.000000,2005-05-10T07:20
2,121,1.000000,2005-05-10T07:30
2,121,1.000000,2005-05-10T07:40
2,121,1.000000,2005-05-10T07:50
2,121,1.000000,2005-05-10T08:00
2,131,1.000000,2005-05-10T06:10
2,131,1.000000,2005-05-10T07:30
2,133,1.000000,2005-05-10T07:40
2,141,1.000000,2005-05-10T06:30
2,141,1.000000,2005-05-10T06:50
2,141,1.000000,2005-05-10T07:30
2,154,1.000000,2005-05-10T06:10
2,154,1.000000,2005-05-10T06:20
2,156,1.000000,2005-05-10T06:40
2,160,1.000000,2005-05-10T07:40
2,161,1.000000,2005-05-10T06:30
2,161,1.000000,2005-05-10T06:40
2,161,1.000000,2005-05-10T07:40
2,161,1.000000,2005-05-10T08:00
2,171,1.000000,2005-05-10T08:00
2,172,1.000000,2005-05-10T06:10
2,174,1.000000,2005-05-10T06:30
2,174,1.000000,2005-05-10T06:40
2,174,1.000000,2005-05-10T06:50
2,174,1.000000,2005-05-10T07:00
2,174,1.000000,2005-05-10T07:20
2,174,1.000000,2005-05-10T07:30
2,174,1.000000,2005-05-10T07:40
2,177,1.000000,2005-05-10T06:40
2,191,1.000000,2005-05-10T06:30
2,191,1.000000,2005-05-10T06:40
2,191,1.000000,2005-05-10T07:00
2,191,1.000000,2005-05-10T07:10
2,191,1.000000,2005-05-10T07:40
2,193,1.000000,2005-05-10T06:20
2,193,1.000000,2005-05-10T07:40
2,194,1.000000,2005-05-10T06:50
2,197,1.000000,2005-05-10T07:10
2,198,1.000000,2005-05-10T06:10
2,198,1.000000,2005-05-10T06:20
2,198,1.000000,2005-05-10T06:30
2,198,1.000000,2005-05-10T06:40
2,198,1.000000,2005-05-10T07:10
2,198,1.000000,2005-05-10T07:10
2,198,1.000000,2005-05-10T07:30
2,198,1.000000,2005-05-10T07:40
2,199,1.000000,2005-05-10T07:10
2,199,1.000000,2005-05-10T07:50
2,199,1.000000,2005-05-10T07:50
2,229,1.000000,2005-05-10T06:40
2,241,1.000000,2005-05-10T07:30
2,242,1.000000,2005-05-10T06:10
2,242,1.000000,2005-05-10T06:20
2,242,1.000000,2005-05-10T06:20
2,242,1.000000,2005-05-10T06:20
2,242,1.000000,2005-05-10T06:30
2,242,1.000000,2005-05-10T06:40
2,242,1.000000,2005-05-10T06:40
2,242,1.000000,2005-05-10T07:00
2,242,1.000000,2005-05-10T07:00
2,242,1.000000,2005-05-10T07:10
2,242,1.000000,2005-05-10T07:10
2,242,1.000000,2005-05-10T07:30
2,242,1.000000,2005-05-10T07:50
2,243,1.000000,2005-05-10T06:20
2,243,1.000000,2005-05-10T06:50
2,243,1.000000,2005-05-10T07:40
2,243,1.000000,2005-05-10T07:50
2,243,1.000000,2005-05-10T08:00
2,245,1.000000,2005-05-10T06:40
2,245,1.000000,2005-05-10T07:10
2,247,1.000000,2005-05-10T06:10
2,247,1.000000,2005-05-10T06:20
2,247,1.000000,2005-05-10T06:20
2,247,1.000000,2005-05-10T06:30
2,247,1.000000,2005-05-10T07:20
2,248,1.000000,2005-05-10T06:10
2,248,1.000000,2005-05-10T06:30
2,248,1.000000,2005-05-10T08:00
2,250,1.000000,2005-05-10T06:20
2,250,1.000000,2005-05-10T06:20
2,250,1.000000,2005-05-10T06:20
2,250,1.000000,2005-05-10T06:50
2,250,1.000000,2005-05-10T07:00
2,250,1.000000,2005-05-10T07:10
2,250,1.000000,2005-05-10T07:20
2,250,1.000000,2005-05-10T07:30
2,250,1.000000,2005-05-10T07:30
2,250,1.000000,2005-05-10T07:30
