fromZone, toZone,distance
99,4061,39825.295
99,4062,39970.093
99,4066,45614.104
99,4067,42521.982
99,4072,40442.271
99,4074,39417.733
99,4075,36868.16
99,4077,37204.463
99,4081,38725.179
99,4083,40759.556
99,4084,41117.076
99,4093,57156.646
99,4107,55261.869
99,4123,50345.73
99,4301,33308.549
99,4302,32537.468
99,4305,11375.984
99,4306,17289.859
99,4308,19380.931
99,4312,7692.987
99,4314,22960.267
99,4315,25266.821
99,4317,14714.904
99,4318,4607
99,4319,10348.202
99,4321,12391
99,4322,12519.392
99,4571,50320.5
99,4601,63866.377
99,23001,40679.272
99,23002,42880.265
99,23003,45025.886
99,23004,32825.733
99,26101,23310
99,26102,26459.111
99,26103,26586.679
99,26104,21400.605
99,26105,21400.605
99,26106,19621.619
99,26107,25110
99,26108,25148
99,26109,24469.255
99,26110,24101.911
99,26111,16889.598
99,26112,20675.627
100,1,52323.621
100,2,48426.203
100,3,41635.264
100,5,45635.934
100,13,43984.151
100,14,42886.247
100,21,49042.42
100,23,36330.862
100,24,38452.878
100,26,37950.519
100,28,34084.519
100,30,44056.453
100,31,38010.911
100,32,36414.877
100,33,45399.224
100,37,46524.761
100,39,48484.779
100,43,39889.355
100,51,10193
100,52,26840.125
100,53,8268
100,54,26501.42
100,55,14245.859
100,56,13185.194
100,57,16848.134
100,58,14726.016
100,59,6044
100,60,9922.781
100,61,21172.586
100,62,18367.571
100,63,21809.411
100,64,30630.532
100,65,20352.287
100,66,16890.464
100,67,19934.866
100,68,17270.562
100,69,23791.521
100,70,20766.768
100,71,20452.029
100,72,13187.124
100,81,3097
100,82,34001.317
100,83,31429.817
100,84,31294.376
100,85,33926.825
100,86,9762.785
100,87,35107.469
100,88,2979
100,89,6281
100,90,10152.381
100,91,16662.819
100,92,9734.367
100,93,14006.219
100,94,35134.083
100,95,11143
100,96,28016.51
100,97,13286.024
100,98,14105.093
100,99,13933.067
100,100,2979
100,101,8398.51
100,102,3857
100,111,61203.443
100,112,59318.305
100,113,63349.589
100,115,57437.883
100,116,59477.484
100,117,52467.914
100,119,39654.738
100,121,49413.128
100,131,35690.019
100,133,43586.585
100,135,34939.875
100,136,39165.847
100,137,40820.263
100,139,36919.502
100,141,39355.364
100,151,36806.548
100,152,39972.703
100,153,64716.666
100,154,35064.148
100,156,42418.315
100,157,61801.706
100,160,36953.453
100,161,32843.99
100,171,60712.775
100,172,40578.246
100,173,56868.43
100,174,32371.454
100,175,35594.003
100,176,34962.301
100,177,60246.405
100,178,53942.024
100,180,41199.703
100,181,47062.632
100,182,57029.212
100,191,26453.812
100,192,50305.898
100,193,33451.884
100,194,32484.93
100,195,38598.764
100,196,55882.061
100,197,29740.962
100,198,42239.945
100,199,37238.716
100,200,26604.071
100,211,51191.658
100,212,39192.843
100,213,31918.826
100,214,37252.195
100,215,19930.547
100,216,36790.665
100,217,42077.817
100,218,47531.134
100,219,36224.453
100,220,54526.199
100,221,32074.344
100,222,45619.446
100,223,21327.855
100,224,17542.842
100,225,41321.733
100,226,40930.963
100,227,33900.659
100,228,44310.283
100,229,39670.068
100,231,39820.227
100,241,40158.722
100,242,36281.088
100,243,35451.728
100,244,36971.096
100,245,30717.012
100,246,40676.602
100,247,31041.611
100,248,33746.785
100,249,31963.303
100,250,32171.568
100,251,33496.921
100,2933,26062.079
100,2938,24828.964
100,4021,44535.684
100,4022,55920.044
100,4023,38935.153
100,4024,49460.441
100,4026,26543.382
100,4027,45040.787
100,4028,28782.659
100,4029,49439.235
100,4030,37130.021
100,4031,59880.317
100,4033,44998.452
100,4034,39924.867
100,4035,49731.714
100,4036,21172.101
100,4037,53997.761
100,4038,45539.913
100,4039,55293.613
100,4040,38902.105
100,4041,49598.94
100,4042,44107.419
100,4043,20278.937
100,4044,45903.875
100,4045,39410.402
100,4046,45560.5
100,4048,40077.545
100,4061,43233.308
100,4062,43821.849
100,4066,62120.204
100,4067,51313.573
100,4072,49588.63
100,4074,42490.837
100,4075,41417.003
100,4077,45997.134
100,4081,56654.712
100,4083,45298.14
100,4084,45018.544
100,4093,65042.938
100,4107,63009.869
100,4123,58560.603
100,4301,31938.335
100,4302,34206.678
100,4305,26756.449
100,4306,6430
100,4308,5768
100,4312,22800.678
100,4314,19307.392
100,4315,21208.692
100,4317,12195.531
100,4318,18249.687
100,4319,14436.571
100,4321,27466.445
100,4322,12214.255
100,4571,45092.078
100,4601,53344.005
100,23001,25466.104
100,23002,32718.969
100,23003,33831.131
100,23004,20441.367
100,26101,27003.658
100,26102,30640.552
100,26103,29941.178
100,26104,24414.267
100,26105,24414.267
100,26106,22769.148
100,26107,28470.277
100,26108,28473.437
100,26109,27411.82
100,26110,27063.364
100,26111,19844.914
100,26112,23880.82
101,1,45970.522
101,2,42180.661
101,3,35402.658
101,5,39451.647
101,13,38670.359
101,14,36576.036
101,21,55298.381
101,23,40994.203
101,24,44322.566
101,26,53854.804
101,28,36579.666
101,30,51767.5
101,31,52326.189
101,32,52484.279
101,33,52548.468
101,37,56014.164
101,39,56911.656
101,43,55730.908
101,51,15216.277
101,52,22760.639
101,53,12961.665
101,54,20353.623
101,55,18859.687
101,56,17384.896
101,57,20782.653
101,58,18449.352
101,59,14178.871
101,60,9641.758
101,61,25188.474
101,62,18686.692
101,63,22346.078
101,64,26267.677
101,65,24880.938
101,66,11537.6
101,67,23773.3
101,68,22392.296
101,69,17671.627
101,70,24864.479
101,71,24302.973
101,72,20691.411
101,81,5061
101,82,27509.793
101,83,24989.722
101,84,24788.662
101,85,27398.666
101,86,1344.946
101,87,28562.67
101,88,11174.222
101,89,6200.828
101,90,3759.653
101,91,5341
101,92,5707.683
101,93,2862
101,94,28611.336
101,95,3220.159
101,96,21630.593
101,97,8245.583
101,98,4859.383
101,99,2862
101,100,8398.51
101,101,1330
101,102,13655.316
101,111,54909.433
101,112,53122
101,113,56871.88
101,115,51177.321
101,116,53328.558
101,117,46266.895
101,119,33523.632
101,121,44502.073
101,131,29460
101,133,36693.501
101,135,28751
101,136,32911
101,137,34631
101,139,30756
101,141,33110.238
101,151,30022
101,152,33169
101,153,58432.989
101,154,28287
101,156,36012
101,157,55557.126
101,160,30768
101,161,26085
101,171,60513.184
101,172,37514.677
101,173,56409.972
101,174,28822.855
101,175,43293.86
101,176,34667.264
101,177,54039
101,178,52557.487
101,180,45793.254
101,181,66306.166
101,182,54294.373
101,191,20476.864
101,192,42528.224
101,193,27653.674
101,194,26327.637
101,195,32246.815
101,196,49603
101,197,23647.622
101,198,37320.009
101,199,31071.065
101,200,20353.642
101,211,51852.369
101,212,49327.883
101,213,33627.965
101,214,49934.767
101,215,33253.907
101,216,51061.353
101,217,50303.682
101,218,48313.794
101,219,44606.889
101,220,61636.521
101,221,45528.652
101,222,54834.343
101,223,34614.5
101,224,21579.05
101,225,42942.5
101,226,53675.152
101,227,47343.437
101,228,61066.907
101,229,41351.882
101,231,48429.239
101,241,33863.913
101,242,30064.653
101,243,28429.464
101,244,29657.289
101,245,24634.018
101,246,31589.625
101,247,24972.201
101,248,27550
101,249,25856.972
101,250,25985.646
101,251,27344.326
101,2933,29846.972
101,2938,28579.688
101,4021,26603.521
101,4022,40040.59
101,4023,30392.611
101,4024,37000.156
101,4026,12662
101,4027,29246.856
101,4028,11669.027
101,4029,29172.94
101,4030,32266.692
101,4031,44934.824
101,4033,36725.08
101,4034,24016.438
101,4035,33927.962
101,4036,9788
101,4037,37772.655
101,4038,28107.328
101,4039,38575.186
101,4040,27276.623
101,4041,42476.39
101,4042,36112.209
101,4043,8892
101,4044,32235.279
101,4045,18751.204
101,4046,38545.575
101,4048,28665.856
101,4061,36940.86
101,4062,37510.245
101,4066,47184.782
101,4067,42492.688
101,4072,40762.376
101,4074,36564.26
101,4075,34411.463
101,4077,37278.801
101,4081,41026.25
101,4083,38295.988
101,4084,38255.061
101,4093,55713.419
101,4107,53729.155
101,4123,49606.031
101,4301,35158.009
101,4302,34393.679
101,4305,14238.236
101,4306,20057.321
101,4308,18789.778
101,4312,10555.234
101,4314,24229.028
101,4315,26572.387
101,4317,17701.047
101,4318,7469
101,4319,13210.29
101,4321,15253
101,4322,15397.82
101,4571,47458.5
101,4601,60951.44
101,23001,37773.592
101,23002,40004.168
101,23003,42144.617
101,23004,29731.234
101,26101,20448
101,26102,23600.897
101,26103,23712.73
101,26104,18538.598
101,26105,18538.598
101,26106,16759.612
101,26107,22248
101,26108,22286
101,26109,21604.695
101,26110,21265.432
101,26111,14027.591
101,26112,17813.62
102,1,60752.906
102,2,56260.622
102,3,49499.506
102,5,53570.502
102,13,51196.828
102,14,49872.715
102,21,48788.182
102,23,40076.808
102,24,42272.688
102,26,41455.154
102,28,37371.059
102,30,43103.959
102,31,38325.351
102,32,39895.817
102,33,45229.001
102,37,48130.973
102,39,47078.5
102,43,43485.691
102,51,14050
102,52,37020.24
102,53,12125
102,54,36553.752
102,55,10595.195
102,56,17395.885
102,57,20924.717
102,58,18078.262
102,59,9901
102,60,14459.553
102,61,24569.834
102,62,22178.835
102,63,24886.491
102,64,39137.854
102,65,22089.956
102,66,23450.193
102,67,23516.907
102,68,19907.071
102,69,31933.336
102,70,24330.517
102,71,23724.21
102,72,16431.125
102,81,6954
102,82,43466.758
102,83,40947.573
102,84,40770.203
102,85,43355.779
102,86,15091.676
102,87,44502.836
102,88,6836
102,89,13441.393
102,90,17122.113
102,91,18078.164
102,92,16585.913
102,93,20015.896
102,94,44584.648
102,95,16016.213
102,96,37620.215
102,97,20123.437
102,98,20037.621
102,99,19968.742
102,100,3857
102,101,13655.316
102,102,1911
102,111,67319.616
102,112,65593.968
102,113,70508.435
102,115,63646.077
102,116,65684.763
102,117,59531.492
102,119,46027.267
102,121,56713.696
102,131,42616.423
102,133,49971.42
102,135,42162.903
102,136,46055.032
102,137,47934.255
102,139,44169.883
102,141,46774.179
102,151,43256.181
102,152,46391.951
102,153,70916.264
102,154,41527.796
102,156,49552.452
102,157,68363.35
102,160,43774.096
102,161,39331.237
102,171,61038.003
102,172,53266.867
102,173,62621.499
102,174,38839.038
102,175,36854.442
102,176,40470.764
102,177,65866.446
102,178,60581.126
102,180,45610.228
102,181,47775.837
102,182,61728.742
102,191,33828.147
102,192,58361.228
102,193,40321.775
102,194,40134.09
102,195,44956.634
102,196,62067.537
102,197,37497.429
102,198,49672.177
102,199,47583.483
102,200,37001.477
102,211,47568.396
102,212,41073.65
102,213,35306.774
102,214,39631.611
102,215,23755.303
102,216,39504.704
102,217,41289.671
102,218,43961.395
102,219,35570.81
102,220,52326.994
102,221,35744.137
102,222,46420.698
102,223,25309.597
102,224,21810.283
102,225,39898.561
102,226,43230.601
102,227,37091.427
102,228,45687.928
102,229,37609.53
102,231,41015.042
102,241,47980.426
102,242,44188.942
102,243,42676.092
102,244,44525.83
102,245,39490.216
102,246,46068.519
102,247,39335.747
102,248,40745.204
102,249,40706.582
102,250,40131.743
102,251,42177.596
102,2933,29448.135
102,2938,28284.388
102,4021,39209.114
102,4022,55082.338
102,4023,44197.106
102,4024,47939.367
102,4026,22567.251
102,4027,41834.184
102,4028,21171.425
102,4029,45616.609
102,4030,41376.137
102,4031,56868.746
102,4033,48907.779
102,4034,36215.379
102,4035,47826.466
102,4036,19659.307
102,4037,51919.06
102,4038,41143.02
102,4039,52600.406
102,4040,39455.129
102,4041,58639.827
102,4042,38354.91
102,4043,18767.228
102,4044,39659.909
102,4045,35732.434
102,4046,48314.392
102,4048,41121.585
102,4061,50621.877
102,4062,51955.555
102,4066,59171.931
102,4067,54662.797
102,4072,53860.409
102,4074,50650.004
102,4075,48610.932
102,4077,50207.332
102,4081,57964.517
102,4083,52484.678
102,4084,53176.203
102,4093,72216.499
102,4107,69879.989
102,4123,59663.118
102,4301,27280.4
102,4302,32031.383
102,4305,24816.923
102,4306,2573
102,4308,1911
102,4312,22510.184
102,4314,17597.96
102,4315,19494.287
102,4317,6076.096
102,4318,15228.723
102,4319,9460
102,4321,25620.14
102,4322,7288
102,4571,43836.957
102,4601,52225.123
102,23001,27702.288
102,23002,33219.713
102,23003,34448.613
102,23004,24714.606
102,26101,33747.276
102,26102,37017.979
102,26103,37047.13
102,26104,31314.962
102,26105,31340.444
102,26106,29687.435
102,26107,35325.722
102,26108,35266.705
102,26109,36016.99
102,26110,32790.01
102,26111,26465.15
102,26112,30589.446
111,1,63674.276
111,2,59943.888
111,3,53165.766
111,5,57214.161
111,13,54554.591
111,14,53980.16
111,21,60265.919
111,23,61585.787
111,24,56540.49
111,26,47966.384
111,28,62580.804
111,30,50972.539
111,31,48227.403
111,32,46219.942
111,33,59053.411
111,37,58476.016
111,39,65191.056
111,43,50310.117
111,51,58096.186
111,52,38809.051
111,53,55693.316
111,54,37509.7
111,55,62428.616
111,56,52196.187
111,57,63932.896
111,58,62060.454
111,59,58619.519
111,60,58876.83
111,61,68770.556
111,62,41480.8
111,63,51604.009
111,64,42423.647
111,65,56277.124
111,66,43318.158
111,67,67382.812
111,68,57862.447
111,69,31372.743
111,70,68535.121
111,71,67920.773
111,72,52631.241
111,81,60013.001
111,82,55695.95
111,83,53348.045
111,84,51407.737
111,85,54017.064
111,86,53579.634
111,87,55180.541
111,88,57162.296
111,89,51727.9
111,90,50329.474
111,91,60249.848
111,92,49274.483
111,93,57771.082
111,94,56769.814
111,95,55446.793
111,96,49842.491
111,97,46664.476
111,98,59787.108
111,99,57771.216
111,100,61203.443
111,101,54909.433
111,102,67319.616
111,111,5554
111,112,13447.241
111,113,22651.583
111,115,11304.214
111,116,13793.507
111,117,12684.478
111,119,12618.376
111,121,7591.048
111,131,43541.431
111,133,47398.801
111,135,41748.814
111,136,46995.779
111,137,48083.606
111,139,43780.555
111,141,47459.555
111,151,40390.23
111,152,43537.295
111,153,18888.457
111,154,38655.219
111,156,46422.164
111,157,21646.816
111,160,41135.803
111,161,36453.498
111,171,5580.163
111,172,17864.273
111,173,13387.751
111,174,25684.013
111,175,23528.533
111,176,31211.078
111,177,14759.353
111,178,21787.085
111,180,24872.94
111,181,12623.528
111,182,21433.435
111,191,23585.456
111,192,37796.617
111,193,27282.775
111,194,17661.959
111,195,43165.715
111,196,21646.241
111,197,20342.261
111,198,14421.204
111,199,23222.961
111,200,37752.408
111,211,50459.592
111,212,51245.421
111,213,44643.175
111,214,52345.464
111,215,50512.36
111,216,55116.72
111,217,45436.282
111,218,46901.555
111,219,39535.598
111,220,58107.288
111,221,47730.048
111,222,56657.528
111,223,48198.852
111,224,51782.109
111,225,49736.311
111,226,53876.971
111,227,62332.698
111,228,14878.954
111,229,44172.116
111,231,19379.434
111,241,51164.539
111,242,47827.908
111,243,48099.216
111,244,48052.832
111,245,42054.5
111,246,52228.832
111,247,44645.076
111,248,41521.975
111,249,43258.5
111,250,43748.624
111,251,44706.5
111,2933,73455.3
111,2938,68739.534
111,4021,57780.874
111,4022,69893.781
111,4023,51375.899
111,4024,66766.692
111,4026,59471.93
111,4027,63133.618
111,4028,64669.259
111,4029,64508.632
111,4030,52795.457
111,4031,71500.15
111,4033,60990.105
111,4034,56832.449
111,4035,65438.991
111,4036,63288.664
111,4037,66655.972
111,4038,60212.631
111,4039,68464.623
111,4040,54260.886
111,4041,65607.598
111,4042,62681.104
111,4043,63815.733
111,4044,63420.348
111,4045,58469.606
111,4046,64055.273
111,4048,60458.108
111,4061,54031.42
111,4062,55742.72
111,4066,73640.131
111,4067,66492.283
111,4072,66304.389
111,4074,52081.389
111,4075,54205.723
111,4077,63698.1
111,4081,68026.967
111,4083,58124.664
111,4084,55971.872
111,4093,72761.428
111,4107,70422.707
111,4123,67290.081
111,4301,90337.993
111,4302,88974.815
111,4305,70043.745
111,4306,74757.612
111,4308,70512.096
111,4312,66091.72
111,4314,76333.965
111,4315,78757.115
111,4317,74263.66
111,4318,63068.306
111,4319,68853.401
111,4321,72959.633
111,4322,70897.23
111,4571,54149.767
111,4601,62668.954
111,23001,37869.369
111,23002,33281.115
111,23003,29742.44
111,23004,42534.388
111,26101,32615.024
111,26102,37164
111,26103,37774.952
111,26104,36256.063
111,26105,36320.121
111,26106,35114.756
111,26107,32615.321
111,26108,32653.129
111,26109,39350.165
111,26110,35954.275
111,26111,34223.127
111,26112,35577.198
112,1,61999.3
112,2,58226
112,3,51448
112,5,55497
112,13,52267.059
112,14,52319.232
112,21,71883.258
112,23,74623.764
112,24,70766.857
112,26,73217.432
112,28,74956.797
112,30,67200.008
112,31,65222.442
112,32,71502.736
112,33,73587.2
112,37,73451.01
112,39,72453.16
112,43,75426.074
112,51,56389.783
112,52,38974.164
112,53,54539.27
112,54,41210.266
112,55,60641.945
112,56,55950.807
112,57,62399.932
112,58,60277.853
112,59,56836.983
112,60,57091.219
112,61,66985.96
112,62,41558.746
112,63,49789.454
112,64,46394.633
112,65,54482.636
112,66,41570.12
112,67,65596.033
112,68,60589.185
112,69,31158.353
112,70,66719.749
112,71,66106.162
112,72,53120.605
112,81,58214.478
112,82,54248.078
112,83,51876.399
112,84,49855.5
112,85,52465.5
112,86,51792
112,87,53629.5
112,88,55060.808
112,89,49918.303
112,90,48584.895
112,91,58463
112,92,47484.599
112,93,55984
112,94,55328.085
112,95,53649.955
112,96,48234.241
112,97,44876
112,98,57989.531
112,99,55984
112,100,59318.305
112,101,53122
112,102,65593.968
112,111,13447.241
112,112,2724
112,113,4341.967
112,115,9738.092
112,116,12488.754
112,117,10547.079
112,119,11911.526
112,121,5853
112,131,41686
112,133,35677.948
112,135,40358.63
112,136,45137
112,137,45994.149
112,139,41027.854
112,141,42264.686
112,151,38647.875
112,152,39680.653
112,153,4195.666
112,154,36912.875
112,156,30206.653
112,157,21848.829
112,160,39394
112,161,34711.076
112,171,22498.21
112,172,16105.638
112,173,17202.718
112,174,23952.667
112,175,50352.012
112,176,33151.511
112,177,12623
112,178,18225.206
112,180,23395.576
112,181,30549.219
112,182,26935.77
112,191,23445.743
112,192,37434.144
112,193,30464.842
112,194,15908
112,195,41470.634
112,196,21101.159
112,197,18588
112,198,12681
112,199,22318.658
112,200,41312.467
112,211,64709.27
112,212,64154.675
112,213,58549.111
112,214,66221.641
112,215,63596.493
112,216,64634.406
112,217,63181.066
112,218,61102.394
112,219,57525.505
112,220,79525.006
112,221,63055.744
112,222,71046.001
112,223,60686.403
112,224,62930.409
112,225,61036.183
112,226,68911.928
112,227,62131.772
112,228,32601.06
112,229,55727.563
112,231,44616.831
112,241,49454.129
112,242,46110
112,243,44421.921
112,244,45531.341
112,245,40350.5
112,246,47722.5
112,247,40963.748
112,248,39776
112,249,41554.5
112,250,42031
112,251,43002.5
112,2933,71668.208
112,2938,72188.567
112,4021,55993
112,4022,67723.676
112,4023,46340.982
112,4024,64345.206
112,4026,57608.675
112,4027,60586.317
112,4028,62873.172
112,4029,63199.225
112,4030,49505.666
112,4031,69735.841
112,4033,59434.801
112,4034,55068.075
112,4035,63052.336
112,4036,61483.49
112,4037,64152.781
112,4038,58268.351
112,4039,66122.4
112,4040,50931.647
112,4041,63458.304
112,4042,60893.796
112,4043,62030.425
112,4044,62526.47
112,4045,56652.25
112,4046,60706.66
112,4048,58865.269
112,4061,52254.912
112,4062,53507.715
112,4066,71886.724
112,4067,61386.79
112,4072,64734.522
112,4074,50306.375
112,4075,50538.5
112,4077,59665.509
112,4081,65756.459
112,4083,54549.093
112,4084,54261.849
112,4093,71071.723
112,4107,68707.006
112,4123,65503
112,4301,88550.43
112,4302,87017.893
112,4305,68247.904
112,4306,72935.224
112,4308,68699.223
112,4312,64298.014
112,4314,74555
112,4315,77873.819
112,4317,72532.764
112,4318,61070.188
112,4319,66963.678
112,4321,71108.233
112,4322,69058.903
112,4571,64853.789
112,4601,83111.01
112,23001,51937.752
112,23002,52269.655
112,23003,55804.949
112,23004,56707.309
112,26101,30874
112,26102,35544.632
112,26103,35990.95
112,26104,34524.182
112,26105,34583
112,26106,36001.243
112,26107,30874
112,26108,30912
112,26109,37624
112,26110,35793.626
112,26111,36703.651
112,26112,37173.197
113,1,66610.181
113,2,62602.474
113,3,55823.328
113,5,59870.629
113,13,57924.911
113,14,57228.17
113,21,67674.475
113,23,72084.94
113,24,67358.477
113,26,57676.091
113,28,70443.386
113,30,63225.31
113,31,60987.921
113,32,56023.192
113,33,65761.617
113,37,65520.679
113,39,68612.426
113,43,59935.684
113,51,60667.2
113,52,53213.484
113,53,59222.21
113,54,47857.521
113,55,64926.815
113,56,60588.349
113,57,64215.145
113,58,64616.143
113,59,61286.362
113,60,61479.23
113,61,71391.885
113,62,50316.285
113,63,57327.948
113,64,55899.459
113,65,61303.734
113,66,45746.907
113,67,70707.023
113,68,62644.053
113,69,36927.274
113,70,71058.555
113,71,70476.852
113,72,60437.823
113,81,61171.622
113,82,57268.11
113,83,54728.334
113,84,54235.681
113,85,56846.738
113,86,55534.339
113,87,58011.58
113,88,59003.434
113,89,54146.476
113,90,52284.991
113,91,62209.176
113,92,51454.243
113,93,59730.291
113,94,58408.956
113,95,57194.205
113,96,51281.514
113,97,48906.84
113,98,60783.925
113,99,59732.836
113,100,63349.589
113,101,56871.88
113,102,70508.435
113,111,22651.583
113,112,4341.967
113,113,1687
113,115,14260.25
113,116,17755.237
113,117,4874
113,119,17136.18
113,121,10210.134
113,131,46128.059
113,133,30333.109
113,135,43567.626
113,136,49589.27
113,137,43937.979
113,139,39952.048
113,141,37772.032
113,151,42851.341
113,152,45548.686
113,153,10168.822
113,154,41340.05
113,156,26136.622
113,157,27998.004
113,160,43806.601
113,161,39132.442
113,171,19370
113,172,20989.44
113,173,27283.477
113,174,33081.56
113,175,37304
113,176,41820.298
113,177,17908.076
113,178,37973.4
113,180,38714.095
113,181,26408
113,182,32773
113,191,27239.71
113,192,42376.931
113,193,32129.841
113,194,20010.268
113,195,45970.037
113,196,25886.952
113,197,22695.563
113,198,17035.495
113,199,26058.264
113,200,47917.457
113,211,62534.367
113,212,60237.261
113,213,54166.571
113,214,57071.051
113,215,57289.26
113,216,57802.572
113,217,54979.498
113,218,58964.194
113,219,49229.515
113,220,69428.237
113,221,55260.064
113,222,62528.36
113,223,57431.948
113,224,60063.799
113,225,58407.612
113,226,64762.145
113,227,61345.719
113,228,28662.694
113,229,54214.474
113,231,33158
113,241,53820.701
113,242,50484.712
113,243,51592.924
113,244,50332.469
113,245,44722.008
113,246,57179.259
113,247,47940.328
113,248,44124.517
113,249,45926.87
113,250,46404.585
113,251,47376.73
113,2933,75111.237
113,2938,74828.562
113,4021,61830.795
113,4022,73536.684
113,4023,54354.791
113,4024,71637.008
113,4026,62892.911
113,4027,67037.384
113,4028,69750.806
113,4029,69533.625
113,4030,58842.573
113,4031,77070.122
113,4033,64106.768
113,4034,62151.629
113,4035,69814.97
113,4036,66455.298
113,4037,70247.954
113,4038,64577.509
113,4039,72387.309
113,4040,61061.967
113,4041,68879.698
113,4042,70271.275
113,4043,67227.041
113,4044,69746.901
113,4045,66505.109
113,4046,65859.565
113,4048,61398.929
113,4061,56474.779
113,4062,58069.33
113,4066,79503.181
113,4067,66404.865
113,4072,69319.285
113,4074,55007.807
113,4075,58506.955
113,4077,64808.057
113,4081,70195.836
113,4083,62376.249
113,4084,58676.07
113,4093,76874.419
113,4107,73736.586
113,4123,71466.973
113,4301,92811.568
113,4302,91240.632
113,4305,72862.709
113,4306,77075.618
113,4308,73821.64
113,4312,69028.023
113,4314,79583.742
113,4315,81883.543
113,4317,77600.776
113,4318,64845.079
113,4319,70577.038
113,4321,76660.908
113,4322,72654.885
113,4571,62810.377
113,4601,73331.952
113,23001,50684.76
113,23002,41989
113,23003,40071
113,23004,55953.52
113,26101,35267.971
113,26102,39247.503
113,26103,40421.566
113,26104,38966.258
113,26105,38984.714
113,26106,39658.592
113,26107,35271.486
113,26108,35307.049
113,26109,41953.762
113,26110,40408.123
113,26111,40601.427
113,26112,37561.413
115,1,60050.67
115,2,56395.255
115,3,49617.252
115,5,53666.144
115,13,50515.584
115,14,50322.987
115,21,56971.883
115,23,72911.842
115,24,69330.261
115,26,50556.115
115,28,73135.245
115,30,51531.756
115,31,52424.797
115,32,48739.241
115,33,60016.564
115,37,67848.993
115,39,61922.454
115,43,54367.702
115,51,54371.773
115,52,33572.148
115,53,52480.645
115,54,32649.292
115,55,58489.507
115,56,54041.652
115,57,60323.054
115,58,58125.692
115,59,54837.189
115,60,55073.083
115,61,64943.274
115,62,36893.048
115,63,48036.836
115,64,39607.373
115,65,52430.111
115,66,39590.987
115,67,63444.34
115,68,56692.659
115,69,25683.098
115,70,64562.843
115,71,64106.072
115,72,48854.035
115,81,56407.948
115,82,52423.162
115,83,50215.733
115,84,47930.505
115,85,50540.009
115,86,49847.43
115,87,51703.618
115,88,53345.953
115,89,47863.284
115,90,46554.639
115,91,56518.023
115,92,45476.085
115,93,54039.083
115,94,53452.106
115,95,51810.66
115,96,46862.909
115,97,42843.367
115,98,56084.392
115,99,54039.168
115,100,57437.883
115,101,51177.321
115,102,63646.077
115,111,11304.214
115,112,9738.092
115,113,14260.25
115,115,3047
115,116,5472.693
115,117,8638.127
115,119,7650.476
115,121,3815.146
115,131,39813.324
115,133,43728.494
115,135,38312.381
115,136,43272.026
115,137,44635.11
115,139,40347.005
115,141,43710.918
115,151,36713.123
115,152,39862.991
115,153,15173.133
115,154,34977.031
115,156,39991.197
115,157,11475.857
115,160,35239.53
115,161,32353.452
115,171,21343.113
115,172,13960.918
115,173,15057.251
115,174,21878.786
115,175,39859.405
115,176,26111.734
115,177,10566.805
115,178,16148.462
115,180,20853.916
115,181,33772.476
115,182,24962.578
115,191,19836.764
115,192,20712.965
115,193,23248.588
115,194,13880.86
115,195,34634.874
115,196,3494
115,197,16555.597
115,198,9864.497
115,199,18393.384
115,200,33062.787
115,211,53829.117
115,212,55434.996
115,213,46236.786
115,214,58411.494
115,215,54647.611
115,216,62174.673
115,217,58598.882
115,218,50173.888
115,219,52894.028
115,220,65733.018
115,221,51647.625
115,222,67275.909
115,223,56367.921
115,224,60933.912
115,225,51971.562
115,226,67117.144
115,227,60105.197
115,228,33774.069
115,229,44107.375
115,231,40433.876
115,241,47646.261
115,242,44279.228
115,243,44521.68
115,244,44504.252
115,245,38544
115,246,48312.981
115,247,41117.174
115,248,37755.189
115,249,39748
115,250,40200.122
115,251,41196
115,2933,69520.836
115,2938,70071.79
115,4021,53978.809
115,4022,66331.302
115,4023,47729.533
115,4024,63256.062
115,4026,55494.436
115,4027,59548.414
115,4028,60910.254
115,4029,60660.999
115,4030,49135.168
115,4031,67735.939
115,4033,57698.971
115,4034,52896.482
115,4035,61855.845
115,4036,59501.055
115,4037,62824.464
115,4038,56286.44
115,4039,64660.924
115,4040,50542.496
115,4041,62310.046
115,4042,58874.96
115,4043,60121.794
115,4044,59561.364
115,4045,54587.366
115,4046,60721.315
115,4048,57108.147
115,4061,50511.578
115,4062,52121.099
115,4066,69863.04
115,4067,62759.019
115,4072,63410.545
115,4074,48391.802
115,4075,50634.094
115,4077,60345.121
115,4081,64734.259
115,4083,54546.336
115,4084,52455.443
115,4093,69134.521
115,4107,66708.278
115,4123,63487.858
115,4301,86530.214
115,4302,85297.607
115,4305,66359.08
115,4306,71038.662
115,4308,66593.393
115,4312,62346.134
115,4314,72400.711
115,4315,74553.834
115,4317,70373.904
115,4318,59297.79
115,4319,65146.554
115,4321,69398.976
115,4322,67235.51
115,4571,56164.279
115,4601,63471.585
115,23001,40908.725
115,23002,44986.615
115,23003,48664.058
115,23004,45974.501
115,26101,28897.628
115,26102,33499.645
115,26103,34000.616
115,26104,32526.607
115,26105,32622.751
115,26106,30810.091
115,26107,28905.798
115,26108,28938.457
115,26109,35726.21
115,26110,31422.777
115,26111,29281.476
115,26112,32041.294
116,1,62140.646
116,2,58256.918
116,3,51494.489
116,5,55575.93
116,13,47243.434
116,14,51236.928
116,21,57113.161
