1.920000000000000000e+02
2.030000000000000000e+02
3.080000000000000000e+02
3.280000000000000000e+02
3.860000000000000000e+02
4.390000000000000000e+02
4.980000000000000000e+02
5.150000000000000000e+02
5.200000000000000000e+02
5.380000000000000000e+02
5.630000000000000000e+02
5.870000000000000000e+02
6.110000000000000000e+02
6.330000000000000000e+02
6.630000000000000000e+02
