7.000000000000000000e+00
8.000000000000000000e+00
9.000000000000000000e+00
1.000000000000000000e+01
1.100000000000000000e+01
1.200000000000000000e+01
1.300000000000000000e+01
1.430000000000000000e+02
1.680000000000000000e+02
1.760000000000000000e+02
1.790000000000000000e+02
1.880000000000000000e+02
1.920000000000000000e+02
1.990000000000000000e+02
2.030000000000000000e+02
2.070000000000000000e+02
2.200000000000000000e+02
2.270000000000000000e+02
2.380000000000000000e+02
2.400000000000000000e+02
2.440000000000000000e+02
2.530000000000000000e+02
2.670000000000000000e+02
2.740000000000000000e+02
2.770000000000000000e+02
2.800000000000000000e+02
2.830000000000000000e+02
2.840000000000000000e+02
2.850000000000000000e+02
2.940000000000000000e+02
2.970000000000000000e+02
3.000000000000000000e+02
3.080000000000000000e+02
3.280000000000000000e+02
3.310000000000000000e+02
3.400000000000000000e+02
3.440000000000000000e+02
3.460000000000000000e+02
3.490000000000000000e+02
3.510000000000000000e+02
3.540000000000000000e+02
3.560000000000000000e+02
3.600000000000000000e+02
3.700000000000000000e+02
3.790000000000000000e+02
3.830000000000000000e+02
3.860000000000000000e+02
3.870000000000000000e+02
3.920000000000000000e+02
4.010000000000000000e+02
4.090000000000000000e+02
4.310000000000000000e+02
4.370000000000000000e+02
4.390000000000000000e+02
4.440000000000000000e+02
4.560000000000000000e+02
4.620000000000000000e+02
4.660000000000000000e+02
4.930000000000000000e+02
4.940000000000000000e+02
4.980000000000000000e+02
5.140000000000000000e+02
5.150000000000000000e+02
5.200000000000000000e+02
5.380000000000000000e+02
5.420000000000000000e+02
5.450000000000000000e+02
5.480000000000000000e+02
5.510000000000000000e+02
5.530000000000000000e+02
5.540000000000000000e+02
5.600000000000000000e+02
5.630000000000000000e+02
5.840000000000000000e+02
5.870000000000000000e+02
5.920000000000000000e+02
6.010000000000000000e+02
6.060000000000000000e+02
6.110000000000000000e+02
6.180000000000000000e+02
6.230000000000000000e+02
6.290000000000000000e+02
6.330000000000000000e+02
6.590000000000000000e+02
6.630000000000000000e+02
6.660000000000000000e+02
