# fromZone, toZone, distance
31,98,58165.417000
31,99,55181.899000
31,100,38010.911000
31,101,52326.189000
31,102,38325.351000
31,111,48227.403000
31,112,65222.442000
31,113,60987.921000
31,115,52424.797000
31,116,50455.281000
31,117,55942.816000
31,119,52652.989000
31,121,48656.580000
31,131,47328.003000
31,133,53669.189000
31,135,45259.149000
31,136,50771.928000
31,137,50915.710000
31,139,47218.997000
31,141,49475.676000
31,151,47135.245000
31,152,50404.524000
31,153,71019.469000
31,154,45357.476000
31,156,49853.844000
31,157,62859.511000
31,160,44000.067000
31,161,43067.426000
31,171,34841.275000
31,172,30567.296000
31,173,35046.116000
31,174,21241.595000
31,175,16839.664000
31,176,22423.457000
31,177,33383.280000
31,178,32457.946000
31,180,25021.042000
31,181,27567.683000
31,182,34589.869000
31,191,27639.168000
31,192,51662.722000
31,193,42619.142000
31,194,39623.457000
31,195,45996.030000
31,196,57834.202000
31,197,34648.551000
31,198,46934.289000
31,199,33077.211000
31,200,26032.787000
31,211,25260.054000
31,212,21034.689000
31,213,14956.314000
31,214,4647.000000
31,215,20046.642000
31,216,18016.179000
31,217,20735.539000
31,218,21703.994000
31,219,15006.194000
31,220,31695.324000
31,221,3935.013000
31,222,27214.495000
31,223,16500.576000
31,224,16514.194000
31,225,17607.369000
31,226,26190.686000
31,227,17099.517000
31,228,25566.662000
31,229,15526.980000
31,231,21047.612000
31,241,54214.868000
31,242,51324.337000
31,243,49189.739000
31,244,50243.439000
31,245,43961.161000
31,246,51526.406000
31,247,44227.035000
31,248,44970.135000
31,249,45208.670000
31,250,47191.850000
31,251,46730.676000
31,2933,14298.371000
31,2938,10806.500000
31,4021,61886.430000
31,4022,69314.503000
31,4023,51372.943000
31,4024,70232.416000
31,4026,62960.559000
31,4027,66726.135000
31,4028,65838.556000
31,4029,68444.779000
31,4030,52430.106000
31,4031,68963.734000
31,4033,63736.968000
31,4034,55276.014000
31,4035,68691.895000
31,4036,65168.674000
31,4037,69377.970000
31,4038,64075.058000
31,4039,71496.464000
31,4040,54314.819000
31,4041,66491.052000
31,4042,64098.965000
31,4043,65676.161000
31,4044,66938.923000
31,4045,56193.191000
31,4046,65529.025000
31,4048,52363.566000
31,4061,57071.706000
31,4062,57077.842000
31,4066,68001.957000
31,4067,66977.184000
31,4072,66813.314000
31,4074,54933.127000
31,4075,54906.889000
31,4077,63452.262000
31,4081,65059.747000
31,4083,58785.907000
31,4084,58835.289000
31,4093,76376.909000
31,4107,74446.508000
31,4123,70941.583000
31,4301,59488.083000
31,4302,58245.989000
31,4305,72482.048000
31,4306,46962.540000
31,4308,39083.475000
31,4312,68672.674000
31,4314,45068.000000
31,4315,52639.090000
31,4317,43418.000000
31,4318,63178.621000
31,4319,64997.578000
31,4321,73265.546000
31,4322,59622.453000
31,4571,22561.026000
31,4601,12231.000000
31,23001,8867.000000
31,23002,12653.249000
31,23003,13857.279000
31,23004,14282.144000
31,26101,35357.755000
31,26102,39967.269000
31,26103,41620.977000
31,26104,39478.187000
31,26105,39492.546000
31,26106,37263.100000
31,26107,33659.901000
31,26108,33621.256000
31,26109,41394.927000
31,26110,37683.396000
31,26111,35129.577000
31,26112,31186.532000
32,1,67793.448000
32,2,66095.919000
32,3,59317.840000
32,5,63366.715000
32,13,56557.026000
32,14,56853.401000
32,21,7610.000000
32,23,6884.500000
32,24,10468.488000
32,26,1669.000000
32,28,6083.000000
32,30,5921.000000
32,31,1765.000000
32,32,1489.000000
32,33,6732.000000
32,37,10309.000000
32,39,13361.334000
32,43,3952.000000
32,51,30552.448000
32,52,30062.444000
32,53,27065.919000
32,54,26421.514000
32,55,30669.087000
32,56,23835.672000
32,57,27089.101000
32,58,33166.891000
32,59,29666.259000
32,60,30211.536000
32,61,37641.278000
32,62,30627.000000
32,63,35680.732000
32,64,23961.266000
32,65,37468.237000
32,66,32081.667000
32,67,18124.406000
32,68,25983.555000
32,69,29516.521000
32,70,37776.141000
32,71,37349.660000
32,72,37969.027000
32,81,48730.052000
32,82,50818.107000
32,83,48236.954000
32,84,48049.651000
32,85,50688.433000
32,86,51208.164000
32,87,51873.697000
32,88,41552.370000
32,89,38548.964000
32,90,39593.326000
32,91,57993.380000
32,92,39931.811000
32,93,55412.161000
32,94,51920.590000
32,95,54363.217000
32,96,44824.189000
32,97,36886.053000
32,98,57156.776000
32,99,55412.415000
32,100,36414.877000
32,101,52484.279000
32,102,39895.817000
32,111,46219.942000
32,112,71502.736000
32,113,56023.192000
32,115,48739.241000
32,116,51578.727000
32,117,55516.657000
32,119,51564.938000
32,121,44362.527000
32,131,48796.479000
32,133,55164.086000
32,135,46936.441000
32,136,52267.930000
32,137,53079.370000
32,139,48939.603000
32,141,51342.825000
32,151,51897.657000
32,152,55069.735000
32,153,73816.406000
32,154,50153.501000
32,156,54653.525000
32,157,68406.901000
32,160,45497.328000
32,161,47931.147000
32,171,35768.000000
32,172,29577.875000
32,173,36270.169000
32,174,20056.000000
32,175,17834.000000
32,176,23647.167000
32,177,32874.575000
32,178,31877.012000
32,180,26272.010000
32,181,28730.000000
32,182,34093.861000
32,191,29347.613000
32,192,50633.601000
32,193,46537.524000
32,194,45614.052000
32,195,49460.083000
32,196,65688.015000
32,197,39010.490000
32,198,55713.752000
32,199,32131.332000
32,200,26501.526000
32,211,26910.587000
32,212,22801.414000
32,213,16633.227000
32,214,6212.000000
32,215,21813.202000
32,216,20251.162000
32,217,22458.037000
32,218,23375.198000
32,219,16749.630000
32,220,32322.356000
32,221,5581.320000
32,222,27830.496000
32,223,17957.563000
32,224,18257.760000
32,225,22893.581000
32,226,26080.852000
32,227,18158.000000
32,228,26540.169000
32,229,18464.327000
32,231,21980.000000
32,241,55638.093000
32,242,53979.784000
32,243,49822.984000
32,244,51157.784000
32,245,46008.832000
32,246,51551.695000
32,247,46201.853000
32,248,47644.285000
32,249,47218.828000
32,250,49900.705000
32,251,48677.311000
32,2933,12432.000000
32,2938,9041.000000
32,4021,61890.172000
32,4022,72161.945000
32,4023,51981.718000
32,4024,71257.404000
32,4026,63034.141000
32,4027,67507.315000
32,4028,67432.290000
32,4029,68748.037000
32,4030,53315.641000
32,4031,73688.363000
32,4033,64706.606000
32,4034,56002.936000
32,4035,69823.782000
32,4036,66596.409000
32,4037,70177.121000
32,4038,63872.102000
32,4039,71812.070000
32,4040,54770.035000
32,4041,69304.433000
32,4042,64716.003000
32,4043,67117.624000
32,4044,67410.811000
32,4045,57334.758000
32,4046,65507.207000
32,4048,54389.702000
32,4061,58501.543000
32,4062,58634.872000
32,4066,74637.969000
32,4067,70215.012000
32,4072,70008.326000
32,4074,57084.671000
32,4075,55866.432000
32,4077,66821.241000
32,4081,70112.593000
32,4083,59746.240000
32,4084,61514.394000
32,4093,78470.796000
32,4107,75741.491000
32,4123,71635.370000
32,4301,60797.401000
32,4302,60290.153000
32,4305,74895.360000
32,4306,44942.720000
32,4308,40538.914000
32,4312,70692.990000
32,4314,46384.208000
32,4315,55719.722000
32,4317,44750.466000
32,4318,62675.679000
32,4319,63757.520000
32,4321,75019.997000
32,4322,55282.600000
32,4571,25485.706000
32,4601,13996.000000
32,23001,10751.284000
32,23002,14952.627000
32,23003,16042.953000
32,23004,16173.253000
32,26101,39295.735000
32,26102,42453.025000
32,26103,43219.587000
32,26104,41684.396000
32,26105,41659.250000
32,26106,38101.364000
32,26107,36595.754000
32,26108,36577.160000
32,26109,42933.938000
32,26110,38690.184000
32,26111,34265.696000
32,26112,33450.845000
33,1,67458.202000
33,2,69173.683000
33,3,62376.781000
33,5,66364.914000
33,13,58005.394000
33,14,58622.427000
33,21,2464.000000
33,23,20004.594000
33,24,22573.019000
33,26,8401.500000
33,28,13000.653000
33,30,811.000000
33,31,4967.000000
33,32,6732.000000
33,33,811.000000
33,37,3577.000000
33,39,9154.538000
33,43,10881.838000
33,51,39662.277000
33,52,35950.240000
33,53,33533.673000
33,54,33949.664000
33,55,37872.941000
33,56,30917.262000
33,57,31022.081000
33,58,39245.628000
33,59,36547.055000
33,60,36799.794000
33,61,37705.883000
33,62,35572.549000
33,63,41101.883000
33,64,32306.658000
33,65,43753.547000
33,66,38243.936000
33,67,30263.538000
33,68,35622.330000
33,69,38451.776000
33,70,37313.313000
33,71,37809.584000
33,72,43458.085000
33,81,56249.263000
33,82,53069.156000
33,83,50471.592000
33,84,50392.256000
33,85,53057.142000
33,86,51240.435000
33,87,54264.141000
33,88,44234.268000
33,89,41774.937000
33,90,45271.155000
33,91,58423.745000
33,92,41804.738000
33,93,55428.742000
33,94,54200.568000
33,95,53094.166000
33,96,46547.381000
33,97,40587.802000
33,98,57408.376000
33,99,55429.959000
33,100,45399.224000
33,101,52548.468000
33,102,45229.001000
33,111,59053.411000
33,112,73587.200000
33,113,65761.617000
33,115,60016.564000
33,116,56032.595000
33,117,64070.968000
33,119,63097.631000
33,121,55138.857000
33,131,53091.647000
33,133,60620.329000
33,135,52363.560000
33,136,56555.524000
33,137,57021.183000
33,139,54334.504000
33,141,56422.436000
33,151,50295.527000
33,152,53423.095000
33,153,76621.992000
33,154,48568.071000
33,156,56918.983000
33,157,64724.409000
33,160,51321.693000
33,161,46379.017000
33,171,39139.404000
33,172,35814.166000
33,173,45560.926000
33,174,24361.268000
33,175,21198.845000
33,176,28959.454000
33,177,38795.007000
33,178,41328.117000
33,180,28738.716000
33,181,32094.085000
33,182,40429.321000
33,191,35906.650000
33,192,58848.327000
33,193,49110.383000
33,194,46982.671000
33,195,52718.238000
33,196,62300.657000
33,197,41889.770000
33,198,50241.751000
33,199,34359.665000
33,200,34283.461000
33,211,30887.748000
33,212,27729.588000
33,213,22743.520000
33,214,10529.903000
33,215,29653.288000
33,216,13080.000000
33,217,28652.305000
33,218,27341.664000
33,219,22817.960000
33,220,35603.084000
33,221,7270.000000
33,222,31726.257000
33,223,21772.005000
33,224,25524.037000
33,225,22187.604000
33,226,28483.536000
33,227,15536.000000
33,228,29908.649000
33,229,20970.466000
33,231,25346.705000
33,241,59800.611000
33,242,56974.264000
33,243,54554.679000
33,244,56260.920000
33,245,50347.197000
33,246,57860.291000
33,247,50873.745000
33,248,52215.474000
33,249,51584.691000
33,250,52891.312000
33,251,53094.767000
33,2933,34985.567000
33,2938,36582.220000
33,4021,65976.316000
33,4022,76674.013000
33,4023,57957.914000
33,4024,73412.712000
33,4026,67298.983000
33,4027,69960.628000
33,4028,71919.172000
33,4029,74004.221000
33,4030,59538.918000
33,4031,74400.562000
33,4033,66976.148000
33,4034,62274.443000
33,4035,72777.331000
33,4036,70429.052000
33,4037,74460.299000
33,4038,68119.698000
33,4039,76380.864000
33,4040,61120.385000
33,4041,70388.808000
33,4042,71013.930000
33,4043,71062.619000
33,4044,71435.541000
33,4045,63705.708000
33,4046,69378.552000
33,4048,59887.054000
33,4061,62476.962000
33,4062,62424.960000
33,4066,73223.632000
33,4067,74904.151000
33,4072,75054.149000
33,4074,61506.738000
33,4075,60704.660000
33,4077,71702.400000
33,4081,76185.304000
33,4083,64585.004000
33,4084,64998.444000
33,4093,82931.022000
33,4107,81038.474000
33,4123,75987.555000
33,4301,63156.232000
33,4302,61981.260000
33,4305,77783.650000
33,4306,49832.960000
33,4308,44415.277000
33,4312,73238.836000
33,4314,50205.213000
33,4315,52124.750000
33,4317,48553.499000
33,4318,62809.195000
33,4319,65890.626000
33,4321,78237.218000
33,4322,63950.503000
33,4571,26685.232000
33,4601,7263.000000
33,23001,16339.844000
33,23002,18298.834000
33,23003,20011.290000
33,23004,21848.784000
33,26101,42147.988000
33,26102,44574.178000
33,26103,46334.531000
33,26104,43799.494000
33,26105,43799.390000
33,26106,41672.618000
33,26107,42461.670000
33,26108,42451.777000
33,26109,47137.596000
33,26110,45959.855000
33,26111,39361.251000
33,26112,39398.626000
37,1,71852.347000
37,2,72199.361000
37,3,65429.847000
37,5,69503.824000
37,13,59726.872000
37,14,61997.176000
37,21,9036.161000
37,23,31353.243000
37,24,30780.071000
37,26,11978.500000
37,28,17104.046000
37,30,4388.000000
37,31,8944.485000
37,32,10309.000000
37,33,3577.000000
37,37,1723.000000
37,39,9447.504000
37,43,14466.704000
37,51,39407.769000
37,52,37784.427000
37,53,35450.552000
37,54,36241.263000
37,55,41343.805000
37,56,31901.160000
37,57,34997.044000
37,58,40899.185000
37,59,37915.791000
37,60,38453.700000
37,61,42931.831000
37,62,38655.458000
37,63,43965.033000
37,64,34220.686000
37,65,46508.318000
37,66,40321.898000
37,67,38438.108000
37,68,36551.263000
37,69,40161.799000
37,70,42878.506000
37,71,42838.927000
37,72,46242.439000
37,81,55836.187000
37,82,55691.431000
37,83,53142.709000
37,84,52964.278000
37,85,55578.252000
37,86,54700.475000
37,87,56745.216000
37,88,46798.060000
37,89,45833.718000
37,90,48443.726000
37,91,62813.077000
37,92,45922.799000
37,93,58886.211000
37,94,56812.988000
37,95,56619.768000
37,96,49768.846000
37,97,44169.248000
37,98,60485.716000
37,99,58887.665000
37,100,46524.761000
37,101,56014.164000
37,102,48130.973000
37,111,58476.016000
37,112,73451.010000
37,113,65520.679000
37,115,67848.993000
37,116,63953.426000
37,117,71480.882000
37,119,69264.984000
37,121,64275.162000
37,131,54914.734000
37,133,62248.362000
37,135,53864.685000
37,136,58343.101000
37,137,59461.564000
37,139,55867.401000
37,141,58017.213000
37,151,53783.900000
37,152,56970.094000
37,153,78771.088000
37,154,52036.513000
37,156,59662.313000
37,157,66680.440000
37,160,51143.910000
37,161,49805.770000
37,171,43806.615000
37,172,40081.546000
37,173,47290.402000
37,174,27866.529000
37,175,25888.096000
37,176,31592.353000
37,177,43428.022000
37,178,42386.571000
37,180,36467.571000
37,181,36789.061000
37,182,43779.499000
37,191,37408.844000
37,192,58479.152000
37,193,50140.507000
37,194,47009.518000
37,195,51892.457000
37,196,62228.035000
37,197,44369.616000
37,198,50243.953000
37,199,40914.905000
37,200,36245.942000
37,211,29076.533000
37,212,24376.657000
37,213,24857.262000
37,214,19460.741000
37,215,30279.451000
37,216,9503.000000
37,217,30564.636000
37,218,25483.070000
37,219,24912.025000
37,220,35128.702000
37,221,16752.868000
37,222,35401.647000
37,223,25769.565000
37,224,26788.251000
37,225,20401.764000
37,226,33089.607000
37,227,11959.000000
37,228,34584.421000
37,229,19538.039000
37,231,30029.650000
37,241,61474.591000
37,242,60095.063000
37,243,56287.848000
37,244,58009.875000
37,245,52033.855000
37,246,59429.190000
37,247,52762.949000
37,248,53799.380000
37,249,53226.265000
37,250,56038.990000
37,251,54653.439000
37,2933,45442.691000
37,2938,42095.695000
37,4021,67665.071000
37,4022,76019.879000
37,4023,58490.423000
37,4024,75778.374000
37,4026,68864.058000
37,4027,73499.873000
37,4028,74493.329000
37,4029,74964.195000
37,4030,61254.802000
37,4031,77074.661000
37,4033,71790.127000
37,4034,63911.153000
37,4035,75902.480000
37,4036,72509.383000
37,4037,75818.450000
37,4038,69963.971000
37,4039,77559.855000
37,4040,62617.563000
37,4041,75982.825000
37,4042,72607.320000
37,4043,73326.968000
37,4044,73565.468000
37,4045,65474.539000
37,4046,73962.608000
37,4048,63217.626000
37,4061,64116.407000
37,4062,63942.985000
37,4066,76129.500000
37,4067,77198.515000
37,4072,78348.563000
37,4074,64587.486000
37,4075,62234.191000
37,4077,76286.639000
37,4081,73104.591000
37,4083,66122.812000
37,4084,67535.468000
37,4093,83206.296000
37,4107,80997.201000
37,4123,77189.295000
37,4301,68035.250000
37,4302,67161.105000
37,4305,79642.008000
37,4306,54197.769000
37,4308,48965.380000
37,4312,75827.295000
37,4314,54880.628000
37,4315,56789.923000
37,4317,53234.959000
37,4318,69005.515000
37,4319,71989.058000
37,4321,81128.431000
37,4322,68969.995000
37,4571,24820.644000
37,4601,3886.000000
37,23001,19205.323000
37,23002,15983.000000
37,23003,23929.828000
37,23004,24079.226000
37,26101,42755.486000
37,26102,47442.627000
37,26103,47682.976000
37,26104,46509.215000
37,26105,46509.245000
37,26106,45641.995000
37,26107,42725.946000
37,26108,42782.599000
37,26109,49445.229000
37,26110,49041.201000
37,26111,44950.134000
37,26112,39996.238000
39,1,69480.907000
39,2,69823.810000
39,3,63046.827000
39,5,67092.265000
39,13,58697.480000
39,14,61066.437000
39,21,5242.000000
39,23,30511.170000
39,24,29985.838000
39,26,15029.348000
39,28,23697.888000
39,30,6931.000000
39,31,11087.000000
39,32,13361.334000
39,33,9154.538000
39,37,9447.504000
39,39,3438.000000
39,43,17706.606000
39,51,41477.242000
39,52,39070.305000
39,53,35709.054000
39,54,36597.933000
39,55,38157.033000
39,56,36720.603000
39,57,32942.801000
39,58,43173.537000
39,59,37344.020000
39,60,37914.387000
39,61,42319.995000
39,62,38208.813000
39,63,43685.746000
39,64,36286.091000
39,65,44197.460000
39,66,39406.349000
39,67,35986.534000
39,68,40040.522000
39,69,45002.631000
39,70,42318.375000
39,71,41648.122000
39,72,45518.647000
39,81,60067.938000
39,82,57009.110000
39,83,54484.028000
39,84,54285.308000
39,85,56884.355000
39,86,55746.370000
39,87,58040.267000
39,88,54478.631000
39,89,45630.081000
39,90,49294.032000
39,91,62226.451000
39,92,46119.496000
39,93,59757.631000
39,94,58138.841000
39,95,57705.894000
39,96,51136.410000
39,97,44192.753000
39,98,61919.753000
39,99,59763.591000
39,100,48484.779000
39,101,56911.656000
39,102,47078.500000
39,111,65191.056000
39,112,72453.160000
39,113,68612.426000
39,115,61922.454000
39,116,61597.350000
39,117,69373.385000
39,119,63807.752000
39,121,57868.396000
39,131,54269.330000
39,133,61692.535000
39,135,53434.957000
39,136,57788.190000
39,137,58083.503000
39,139,55430.855000
39,141,57065.692000
39,151,53174.792000
39,152,56305.255000
39,153,78168.453000
39,154,51448.388000
39,156,55993.505000
39,157,67645.836000
39,160,51682.017000
39,161,49258.085000
39,171,42292.325000
39,172,42763.628000
39,173,43857.130000
39,174,27984.861000
39,175,24468.373000
39,176,31621.562000
39,177,45656.341000
39,178,43703.975000
39,180,32029.524000
39,181,35283.443000
39,182,46219.914000
39,191,36012.551000
39,192,59063.838000
39,193,48707.231000
39,194,46870.844000
39,195,52960.435000
39,196,63173.483000
39,197,42552.107000
39,198,52084.776000
39,199,39894.854000
39,200,36627.399000
39,211,27765.980000
39,212,21530.026000
39,213,23635.840000
39,214,17084.025000
39,215,29023.830000
39,216,3438.000000
39,217,30281.034000
39,218,24289.533000
39,219,24598.309000
39,220,36479.086000
39,221,17103.044000
39,222,34365.491000
39,223,24327.116000
39,224,25791.413000
39,225,21293.089000
39,226,31884.924000
39,227,7227.000000
39,228,33377.658000
39,229,19678.025000
39,231,28561.854000
39,241,60758.789000
39,242,57767.168000
39,243,54955.211000
39,244,56816.776000
39,245,51010.818000
39,246,58208.054000
39,247,50813.423000
39,248,52480.699000
39,249,52238.491000
39,250,53626.879000
39,251,53730.625000
39,2933,40373.629000
39,2938,37154.461000
39,4021,66583.990000
39,4022,73928.664000
39,4023,56890.452000
39,4024,73498.879000
39,4026,67698.597000
39,4027,70870.609000
39,4028,72604.219000
39,4029,73487.391000
39,4030,59351.832000
39,4031,75908.354000
39,4033,67333.498000
39,4034,62029.364000
39,4035,73092.367000
39,4036,70299.763000
39,4037,74806.109000
39,4038,68634.946000
39,4039,76796.627000
39,4040,60785.619000
39,4041,70782.461000
39,4042,70733.831000
39,4043,70348.166000
39,4044,72543.525000
39,4045,63538.196000
39,4046,71255.791000
39,4048,63748.417000
39,4061,63415.841000
39,4062,63759.631000
39,4066,75582.032000
39,4067,73500.157000
39,4072,73316.746000
39,4074,62481.273000
39,4075,61024.717000
39,4077,69425.437000
39,4081,72010.626000
39,4083,64903.017000
39,4084,65790.916000
39,4093,83729.938000
39,4107,80906.535000
39,4123,76268.024000
39,4301,72331.815000
39,4302,70959.515000
39,4305,76218.904000
39,4306,63514.846000
39,4308,47432.417000
39,4312,72531.896000
39,4314,51784.000000
39,4315,61728.660000
39,4317,52600.609000
39,4318,69444.280000
39,4319,73762.900000
39,4321,76885.895000
39,4322,74368.342000
39,4571,25660.224000
39,4601,14638.265000
39,23001,18028.751000
39,23002,15801.878000
39,23003,22447.019000
39,23004,22909.554000
39,26101,43268.193000
39,26102,47720.770000
39,26103,48697.287000
39,26104,45750.820000
39,26105,45783.089000
39,26106,44146.525000
39,26107,42470.340000
39,26108,42495.446000
39,26109,47987.897000
39,26110,46080.511000
39,26111,43597.988000
39,26112,39558.042000
43,1,71769.054000
43,2,70084.595000
43,3,63306.387000
43,5,67354.986000
43,13,60497.048000
43,14,60724.548000
43,21,11562.500000
43,23,2932.500000
43,24,7017.683000
43,26,2282.500000
43,28,2131.000000
43,30,9873.500000
43,31,5717.500000
43,32,3952.000000
43,33,10881.838000
43,37,14466.704000
43,39,17706.606000
43,43,2131.000000
43,51,34148.521000
43,52,34136.778000
43,53,30859.309000
43,54,30547.804000
43,55,31092.214000
43,56,27952.826000
43,57,31002.257000
43,58,33489.677000
43,59,33437.677000
43,60,33852.317000
43,61,39420.945000
43,62,34782.526000
43,63,39826.372000
43,64,27924.463000
43,65,41383.930000
43,66,36216.991000
43,67,13795.000000
43,68,29995.352000
43,69,33706.769000
43,70,39407.007000
43,71,39179.249000
43,72,41594.373000
43,81,52212.148000
43,82,54829.888000
43,83,52248.836000
43,84,52060.936000
43,85,54699.389000
43,86,54562.030000
43,87,55884.398000
43,88,43909.691000
43,89,39165.034000
43,90,40430.706000
43,91,61394.913000
43,92,40816.877000
43,93,58793.315000
43,94,55932.379000
43,95,57314.957000
43,96,48836.343000
43,97,38937.429000
43,98,60159.110000
43,99,58784.670000
43,100,39889.355000
43,101,55730.908000
43,102,43485.691000
43,111,50310.117000
43,112,75426.074000
43,113,59935.684000
43,115,54367.702000
43,116,56678.398000
43,117,60288.622000
43,119,56141.522000
43,121,48529.951000
43,131,52791.734000
43,133,59227.848000
43,135,50904.238000
43,136,56263.510000
43,137,57011.141000
43,139,52908.101000
43,141,55286.106000
43,151,55903.968000
43,152,59072.232000
43,153,77717.839000
43,154,54161.370000
43,156,58659.069000
43,157,72411.379000
43,160,49606.152000
43,161,51942.129000
43,171,39720.500000
43,172,34049.317000
43,173,40225.302000
43,174,24213.027000
43,175,21786.500000
43,176,27769.419000
43,177,37343.972000
43,178,35803.742000
43,180,30624.669000
43,181,32682.500000
43,182,38346.635000
43,191,33506.605000
43,192,54778.358000
43,193,50456.790000
43,194,49652.675000
43,195,53340.759000
43,196,69845.484000
43,197,42970.024000
43,198,59907.980000
43,199,36228.369000
43,200,30648.990000
43,211,30867.681000
43,212,26754.713000
43,213,20585.370000
43,214,10164.500000
43,215,25776.114000
43,216,24412.550000
43,217,26617.635000
43,218,27332.155000
43,219,20913.599000
43,220,36269.500000
43,221,9330.195000
43,222,31804.429000
43,223,16942.537000
43,224,22493.277000
43,225,27004.320000
43,226,30119.814000
43,227,22314.643000
43,228,30493.203000
43,229,22610.830000
43,231,25932.500000
43,241,59590.503000
43,242,57968.225000
43,243,53935.672000
43,244,55312.168000
43,245,49981.071000
43,246,55697.719000
43,247,50324.966000
43,248,51633.045000
43,249,51189.968000
43,250,53888.943000
43,251,52646.613000
43,2933,8480.000000
43,2938,5089.000000
43,4021,65932.868000
43,4022,76258.491000
43,4023,56089.587000
43,4024,75360.479000
43,4026,67049.660000
43,4027,71536.720000
43,4028,71470.715000
43,4029,72785.948000
43,4030,57464.276000
43,4031,77652.677000
43,4033,68932.711000
43,4034,60150.226000
43,4035,73860.383000
43,4036,70532.581000
43,4037,74238.364000
43,4038,67931.515000
43,4039,75874.759000
43,4040,58912.353000
43,4041,73320.783000
43,4042,68862.399000
43,4043,70527.943000
43,4044,71481.770000
43,4045,61464.202000
43,4046,69466.166000
43,4048,58632.928000
43,4061,62460.338000
43,4062,62719.054000
43,4066,78635.537000
43,4067,74485.530000
43,4072,74204.336000
43,4074,61048.156000
43,4075,59969.345000
43,4077,71023.773000
43,4081,74337.024000
43,4083,63849.435000
43,4084,65480.054000
43,4093,82437.264000
43,4107,79673.608000
43,4123,75645.458000
43,4301,63703.759000
43,4302,64239.571000
43,4305,78113.695000
43,4306,48186.043000
43,4308,43831.346000
43,4312,74076.684000
43,4314,49617.403000
43,4315,58990.895000
43,4317,47967.302000
43,4318,65796.783000
43,4319,65777.401000
43,4321,77876.901000
43,4322,58511.715000
43,4571,29590.742000
43,4601,18151.277000
43,23001,14876.773000
43,23002,19143.217000
43,23003,20222.498000
43,23004,20345.840000
43,26101,43242.309000
43,26102,46337.485000
43,26103,47214.328000
43,26104,45715.167000
43,26105,45690.697000
43,26106,42163.576000
43,26107,40774.313000
43,26108,40768.194000
43,26109,47056.914000
43,26110,42945.950000
43,26111,38414.327000
43,26112,37645.094000
51,1,50641.540000
51,2,47450.202000
51,3,40682.986000
51,5,44764.040000
51,13,40699.446000
51,14,40124.794000
51,21,39570.192000
51,23,30785.876000
51,24,32858.511000
51,26,32349.147000
51,28,29443.337000
51,30,37011.873000
51,31,30185.476000
51,32,30552.448000
51,33,39662.277000
51,37,39407.769000
51,39,41477.242000
51,43,34148.521000
51,51,1925.000000
51,52,17289.948000
51,53,1925.000000
51,54,27693.517000
51,55,8422.232000
51,56,8960.758000
51,57,10347.000000
51,58,8118.490000
51,59,4149.000000
51,60,4697.000000
51,61,14643.765000
51,62,8130.064000
51,63,11792.495000
51,64,17838.000000
51,65,14089.888000
51,66,14110.783000
51,67,13343.315000
51,68,11856.163000
51,69,25093.360000
51,70,14320.656000
51,71,13786.258000
51,72,2338.000000
51,81,13668.603000
51,82,30922.957000
51,83,28385.591000
51,84,28187.085000
51,85,30801.087000
51,86,13879.011000
51,87,31968.213000
51,88,9838.251000
51,89,7412.298000
51,90,9531.055000
51,91,20629.040000
51,92,9394.797000
51,93,18125.972000
51,94,32058.449000
51,95,15577.011000
51,96,25014.118000
51,97,12531.620000
51,98,19734.471000
51,99,18108.089000
51,100,10193.000000
51,101,15216.277000
51,102,14050.000000
51,111,58096.186000
51,112,56389.783000
51,113,60667.200000
51,115,54371.773000
51,116,56767.318000
51,117,51428.367000
51,119,41781.046000
51,121,47063.593000
51,131,32200.817000
51,133,37948.389000
51,135,31234.395000
51,136,35694.883000
51,137,37230.159000
51,139,33234.569000
51,141,34590.146000
51,151,31878.931000
51,152,35031.817000
51,153,61668.271000
51,154,30143.717000
51,156,38964.670000
51,157,58349.917000
51,160,33647.092000
51,161,27941.756000
51,171,48119.348000
51,172,28687.772000
51,173,37354.506000
51,174,23888.190000
51,175,27713.821000
51,176,26010.637000
51,177,41945.305000
51,178,34662.242000
51,180,31976.946000
51,181,38393.547000
51,182,39126.269000
51,191,26422.688000
51,192,45890.745000
51,193,30905.498000
51,194,36249.034000
51,195,34547.352000
51,196,52846.541000
51,197,31136.762000
51,198,40766.231000
51,199,33483.190000
51,200,27652.692000
51,211,40586.411000
51,212,34063.862000
51,213,25107.810000
51,214,31048.049000
51,215,13276.000000
51,216,30660.070000
51,217,33031.155000
51,218,36981.502000
51,219,27376.468000
51,220,46819.510000
51,221,26681.605000
51,222,37454.246000
51,223,15399.153000
51,224,11087.000000
51,225,35570.673000
51,226,34971.160000
51,227,27820.064000
51,228,36669.214000
51,229,28959.359000
51,231,31644.674000
51,241,38147.688000
51,242,35324.458000
51,243,31249.564000
51,244,32513.803000
51,245,28464.076000
51,246,33117.054000
51,247,28883.169000
51,248,30391.909000
51,249,29675.252000
51,250,31296.322000
51,251,31136.792000
51,2933,19465.462000
51,2938,18194.042000
51,4021,43938.375000
51,4022,56235.890000
51,4023,32407.818000
51,4024,51645.716000
51,4026,43328.600000
51,4027,47954.168000
51,4028,49814.614000
51,4029,50313.566000
51,4030,37457.106000
51,4031,55152.788000
51,4033,47964.578000
51,4034,41195.002000
51,4035,50963.889000
51,4036,45059.519000
51,4037,53381.259000
51,4038,46150.390000
51,4039,55026.302000
