# fromZone, toZone, priority, desired dep time, group_size
54,248,1.000000,2005-05-10T08:00,1
54,249,1.000000,2005-05-10T07:00,1
54,250,1.000000,2005-05-10T06:10,1
54,250,1.000000,2005-05-10T06:40,1
54,250,1.000000,2005-05-10T06:50,1
54,251,1.000000,2005-05-10T07:20,1
54,251,1.000000,2005-05-10T07:30,1
54,4021,1.000000,2005-05-10T06:10,2
54,4021,1.000000,2005-05-10T06:20,1
54,4021,1.000000,2005-05-10T06:40,1
54,4021,1.000000,2005-05-10T07:30,1
54,4021,1.000000,2005-05-10T08:00,1
54,4022,1.000000,2005-05-10T06:10,1
54,4029,1.000000,2005-05-10T07:40,1
54,4030,1.000000,2005-05-10T07:30,1
54,4033,1.000000,2005-05-10T06:30,1
54,4033,1.000000,2005-05-10T06:40,1
54,4033,1.000000,2005-05-10T07:30,1
54,4034,1.000000,2005-05-10T07:10,1
54,4035,1.000000,2005-05-10T06:30,1
54,4039,1.000000,2005-05-10T06:40,1
54,4040,1.000000,2005-05-10T06:30,1
54,4040,1.000000,2005-05-10T06:50,1
54,4045,1.000000,2005-05-10T06:30,1
54,4045,1.000000,2005-05-10T07:30,1
54,4046,1.000000,2005-05-10T07:00,1
54,4061,1.000000,2005-05-10T07:50,1
54,4062,1.000000,2005-05-10T06:20,1
54,4077,1.000000,2005-05-10T08:00,1
54,4083,1.000000,2005-05-10T07:10,1
54,4083,1.000000,2005-05-10T08:00,1
54,4107,1.000000,2005-05-10T06:40,1
54,4571,1.000000,2005-05-10T06:50,1
54,4571,1.000000,2005-05-10T07:00,1
54,4571,1.000000,2005-05-10T07:20,1
54,4571,1.000000,2005-05-10T08:00,2
54,23001,1.000000,2005-05-10T06:10,7
54,23001,1.000000,2005-05-10T06:20,3
54,23001,1.000000,2005-05-10T06:30,3
54,23001,1.000000,2005-05-10T06:40,4
54,23001,1.000000,2005-05-10T06:50,6
54,23001,1.000000,2005-05-10T07:00,4
54,23001,1.000000,2005-05-10T07:10,12
54,23001,1.000000,2005-05-10T07:20,7
54,23001,1.000000,2005-05-10T07:30,7
54,23001,1.000000,2005-05-10T07:40,10
54,23001,1.000000,2005-05-10T07:50,10
54,23001,1.000000,2005-05-10T08:00,6
54,23002,1.000000,2005-05-10T06:10,2
54,23002,1.000000,2005-05-10T06:20,2
54,23002,1.000000,2005-05-10T06:30,3
54,23002,1.000000,2005-05-10T07:00,1
54,23002,1.000000,2005-05-10T07:10,2
54,23002,1.000000,2005-05-10T07:20,4
54,23002,1.000000,2005-05-10T07:30,1
54,23002,1.000000,2005-05-10T07:40,1
54,23002,1.000000,2005-05-10T07:50,2
54,23002,1.000000,2005-05-10T08:00,3
54,23003,1.000000,2005-05-10T06:30,1
54,23003,1.000000,2005-05-10T06:40,2
54,23003,1.000000,2005-05-10T07:10,1
54,23003,1.000000,2005-05-10T07:20,1
54,23003,1.000000,2005-05-10T07:30,1
54,23003,1.000000,2005-05-10T07:40,2
54,23003,1.000000,2005-05-10T07:50,1
54,23004,1.000000,2005-05-10T06:50,1
54,23004,1.000000,2005-05-10T07:10,3
54,23004,1.000000,2005-05-10T07:20,2
54,23004,1.000000,2005-05-10T07:30,1
54,23004,1.000000,2005-05-10T07:40,3
54,23004,1.000000,2005-05-10T07:50,1
54,23004,1.000000,2005-05-10T08:00,2
54,26101,1.000000,2005-05-10T06:10,5
54,26101,1.000000,2005-05-10T06:20,6
54,26101,1.000000,2005-05-10T06:30,6
54,26101,1.000000,2005-05-10T06:40,9
54,26101,1.000000,2005-05-10T06:50,10
54,26101,1.000000,2005-05-10T07:00,2
54,26101,1.000000,2005-05-10T07:10,14
54,26101,1.000000,2005-05-10T07:20,9
54,26101,1.000000,2005-05-10T07:30,14
54,26101,1.000000,2005-05-10T07:40,10
54,26101,1.000000,2005-05-10T07:50,19
54,26101,1.000000,2005-05-10T08:00,14
54,26102,1.000000,2005-05-10T06:10,1
54,26102,1.000000,2005-05-10T06:20,2
54,26102,1.000000,2005-05-10T06:30,1
54,26102,1.000000,2005-05-10T06:40,1
54,26102,1.000000,2005-05-10T06:50,3
54,26102,1.000000,2005-05-10T07:00,2
54,26102,1.000000,2005-05-10T07:10,3
54,26102,1.000000,2005-05-10T07:20,1
54,26102,1.000000,2005-05-10T07:30,4
54,26102,1.000000,2005-05-10T07:40,5
54,26102,1.000000,2005-05-10T07:50,1
54,26102,1.000000,2005-05-10T08:00,2
54,26103,1.000000,2005-05-10T06:10,3
54,26103,1.000000,2005-05-10T06:20,1
54,26103,1.000000,2005-05-10T06:30,2
54,26103,1.000000,2005-05-10T06:40,1
54,26103,1.000000,2005-05-10T06:50,1
54,26103,1.000000,2005-05-10T07:00,3
54,26103,1.000000,2005-05-10T07:10,1
54,26103,1.000000,2005-05-10T07:20,8
54,26103,1.000000,2005-05-10T07:30,2
54,26103,1.000000,2005-05-10T07:40,3
54,26103,1.000000,2005-05-10T07:50,3
54,26103,1.000000,2005-05-10T08:00,3
54,26104,1.000000,2005-05-10T06:10,3
54,26104,1.000000,2005-05-10T06:20,2
54,26104,1.000000,2005-05-10T06:40,1
54,26104,1.000000,2005-05-10T06:50,1
54,26104,1.000000,2005-05-10T07:00,1
54,26104,1.000000,2005-05-10T07:10,6
54,26104,1.000000,2005-05-10T07:20,5
54,26104,1.000000,2005-05-10T07:30,6
54,26104,1.000000,2005-05-10T07:40,1
54,26104,1.000000,2005-05-10T07:50,3
54,26104,1.000000,2005-05-10T08:00,2
54,26105,1.000000,2005-05-10T06:10,1
54,26105,1.000000,2005-05-10T06:20,2
54,26105,1.000000,2005-05-10T06:30,1
54,26105,1.000000,2005-05-10T06:50,2
54,26105,1.000000,2005-05-10T07:00,3
54,26105,1.000000,2005-05-10T07:10,4
54,26105,1.000000,2005-05-10T07:20,4
54,26105,1.000000,2005-05-10T07:30,3
54,26105,1.000000,2005-05-10T07:40,4
54,26105,1.000000,2005-05-10T07:50,2
54,26105,1.000000,2005-05-10T08:00,6
54,26106,1.000000,2005-05-10T06:10,2
54,26106,1.000000,2005-05-10T06:20,3
54,26106,1.000000,2005-05-10T06:30,2
54,26106,1.000000,2005-05-10T06:40,3
54,26106,1.000000,2005-05-10T06:50,5
54,26106,1.000000,2005-05-10T07:00,5
54,26106,1.000000,2005-05-10T07:10,7
54,26106,1.000000,2005-05-10T07:20,10
54,26106,1.000000,2005-05-10T07:30,3
54,26106,1.000000,2005-05-10T07:40,8
54,26106,1.000000,2005-05-10T07:50,5
54,26106,1.000000,2005-05-10T08:00,5
54,26107,1.000000,2005-05-10T06:10,3
54,26107,1.000000,2005-05-10T06:20,4
54,26107,1.000000,2005-05-10T06:30,2
54,26107,1.000000,2005-05-10T06:40,9
54,26107,1.000000,2005-05-10T06:50,1
54,26107,1.000000,2005-05-10T07:00,1
54,26107,1.000000,2005-05-10T07:10,6
54,26107,1.000000,2005-05-10T07:20,11
54,26107,1.000000,2005-05-10T07:30,9
54,26107,1.000000,2005-05-10T07:40,8
54,26107,1.000000,2005-05-10T07:50,7
54,26107,1.000000,2005-05-10T08:00,8
54,26108,1.000000,2005-05-10T06:10,4
54,26108,1.000000,2005-05-10T06:20,4
54,26108,1.000000,2005-05-10T06:30,1
54,26108,1.000000,2005-05-10T06:40,2
54,26108,1.000000,2005-05-10T06:50,5
54,26108,1.000000,2005-05-10T07:00,7
54,26108,1.000000,2005-05-10T07:10,3
54,26108,1.000000,2005-05-10T07:20,6
54,26108,1.000000,2005-05-10T07:30,7
54,26108,1.000000,2005-05-10T07:40,4
54,26108,1.000000,2005-05-10T07:50,11
54,26108,1.000000,2005-05-10T08:00,3
54,26109,1.000000,2005-05-10T06:10,5
54,26109,1.000000,2005-05-10T06:20,2
54,26109,1.000000,2005-05-10T06:30,2
54,26109,1.000000,2005-05-10T06:40,3
54,26109,1.000000,2005-05-10T06:50,6
54,26109,1.000000,2005-05-10T07:00,3
54,26109,1.000000,2005-05-10T07:10,9
54,26109,1.000000,2005-05-10T07:20,3
54,26109,1.000000,2005-05-10T07:30,3
54,26109,1.000000,2005-05-10T07:40,5
54,26109,1.000000,2005-05-10T07:50,7
54,26109,1.000000,2005-05-10T08:00,3
54,26110,1.000000,2005-05-10T06:10,2
54,26110,1.000000,2005-05-10T06:20,6
54,26110,1.000000,2005-05-10T06:30,5
54,26110,1.000000,2005-05-10T06:40,3
54,26110,1.000000,2005-05-10T06:50,1
54,26110,1.000000,2005-05-10T07:00,8
54,26110,1.000000,2005-05-10T07:10,5
54,26110,1.000000,2005-05-10T07:20,6
54,26110,1.000000,2005-05-10T07:30,5
54,26110,1.000000,2005-05-10T07:40,7
54,26110,1.000000,2005-05-10T07:50,6
54,26110,1.000000,2005-05-10T08:00,6
54,26111,1.000000,2005-05-10T06:10,17
54,26111,1.000000,2005-05-10T06:20,9
54,26111,1.000000,2005-05-10T06:30,11
54,26111,1.000000,2005-05-10T06:40,16
54,26111,1.000000,2005-05-10T06:50,16
54,26111,1.000000,2005-05-10T07:00,10
54,26111,1.000000,2005-05-10T07:10,13
54,26111,1.000000,2005-05-10T07:20,15
54,26111,1.000000,2005-05-10T07:30,19
54,26111,1.000000,2005-05-10T07:40,20
54,26111,1.000000,2005-05-10T07:50,16
54,26111,1.000000,2005-05-10T08:00,25
54,26112,1.000000,2005-05-10T06:10,5
54,26112,1.000000,2005-05-10T06:20,4
54,26112,1.000000,2005-05-10T06:30,6
54,26112,1.000000,2005-05-10T06:40,4
54,26112,1.000000,2005-05-10T06:50,4
54,26112,1.000000,2005-05-10T07:00,3
54,26112,1.000000,2005-05-10T07:10,11
54,26112,1.000000,2005-05-10T07:20,8
54,26112,1.000000,2005-05-10T07:30,9
54,26112,1.000000,2005-05-10T07:40,9
54,26112,1.000000,2005-05-10T07:50,10
54,26112,1.000000,2005-05-10T08:00,6
55,28,1.000000,2005-05-10T07:50,1
55,30,1.000000,2005-05-10T06:20,1
55,30,1.000000,2005-05-10T06:40,1
55,51,1.000000,2005-05-10T06:10,1
55,51,1.000000,2005-05-10T07:00,1
55,51,1.000000,2005-05-10T07:10,1
55,51,1.000000,2005-05-10T07:20,1
55,53,1.000000,2005-05-10T06:10,1
55,53,1.000000,2005-05-10T06:20,1
55,53,1.000000,2005-05-10T06:30,1
55,53,1.000000,2005-05-10T06:40,2
55,53,1.000000,2005-05-10T06:50,3
55,53,1.000000,2005-05-10T07:00,1
55,53,1.000000,2005-05-10T07:10,3
55,53,1.000000,2005-05-10T07:20,4
55,53,1.000000,2005-05-10T07:30,3
55,53,1.000000,2005-05-10T07:40,3
55,53,1.000000,2005-05-10T07:50,4
55,53,1.000000,2005-05-10T08:00,2
55,56,1.000000,2005-05-10T07:40,1
55,56,1.000000,2005-05-10T07:50,2
55,58,1.000000,2005-05-10T06:40,1
55,58,1.000000,2005-05-10T07:00,2
55,58,1.000000,2005-05-10T07:40,1
55,60,1.000000,2005-05-10T06:20,1
55,60,1.000000,2005-05-10T06:40,1
55,60,1.000000,2005-05-10T07:10,1
55,66,1.000000,2005-05-10T06:20,1
55,66,1.000000,2005-05-10T06:50,2
55,66,1.000000,2005-05-10T07:00,1
55,66,1.000000,2005-05-10T07:10,1
55,66,1.000000,2005-05-10T07:20,1
55,66,1.000000,2005-05-10T07:30,1
55,66,1.000000,2005-05-10T07:40,2
55,66,1.000000,2005-05-10T07:50,3
55,67,1.000000,2005-05-10T06:10,1
55,67,1.000000,2005-05-10T07:00,1
55,67,1.000000,2005-05-10T07:30,1
55,67,1.000000,2005-05-10T08:00,1
55,68,1.000000,2005-05-10T07:10,2
55,68,1.000000,2005-05-10T08:00,1
55,69,1.000000,2005-05-10T06:20,1
55,69,1.000000,2005-05-10T07:50,1
55,72,1.000000,2005-05-10T07:20,1
55,81,1.000000,2005-05-10T07:10,1
55,83,1.000000,2005-05-10T06:20,1
55,89,1.000000,2005-05-10T06:10,1
55,89,1.000000,2005-05-10T06:30,1
55,89,1.000000,2005-05-10T07:40,1
55,89,1.000000,2005-05-10T07:50,2
55,90,1.000000,2005-05-10T06:10,1
55,90,1.000000,2005-05-10T07:20,1
55,90,1.000000,2005-05-10T07:40,1
55,92,1.000000,2005-05-10T06:20,2
55,92,1.000000,2005-05-10T07:10,1
55,92,1.000000,2005-05-10T07:30,1
55,92,1.000000,2005-05-10T07:40,2
55,96,1.000000,2005-05-10T07:00,1
55,97,1.000000,2005-05-10T06:50,2
55,97,1.000000,2005-05-10T07:20,1
55,97,1.000000,2005-05-10T07:30,1
55,97,1.000000,2005-05-10T07:50,1
55,100,1.000000,2005-05-10T06:20,1
55,102,1.000000,2005-05-10T06:30,1
55,102,1.000000,2005-05-10T06:40,1
55,131,1.000000,2005-05-10T08:00,1
55,156,1.000000,2005-05-10T06:20,1
55,156,1.000000,2005-05-10T06:50,1
55,156,1.000000,2005-05-10T07:50,1
55,174,1.000000,2005-05-10T08:00,1
55,191,1.000000,2005-05-10T06:10,1
55,191,1.000000,2005-05-10T07:00,1
55,191,1.000000,2005-05-10T07:20,1
55,194,1.000000,2005-05-10T06:20,1
55,198,1.000000,2005-05-10T07:10,1
55,200,1.000000,2005-05-10T06:40,1
55,241,1.000000,2005-05-10T08:00,1
55,247,1.000000,2005-05-10T07:20,1
55,248,1.000000,2005-05-10T06:20,1
55,250,1.000000,2005-05-10T07:20,1
55,4023,1.000000,2005-05-10T06:10,1
55,4027,1.000000,2005-05-10T06:30,1
55,4044,1.000000,2005-05-10T08:00,1
55,4045,1.000000,2005-05-10T07:40,1
55,4046,1.000000,2005-05-10T08:00,1
55,4308,1.000000,2005-05-10T06:20,1
55,4308,1.000000,2005-05-10T06:30,1
55,4308,1.000000,2005-05-10T07:20,2
55,4315,1.000000,2005-05-10T06:10,1
55,4315,1.000000,2005-05-10T06:40,1
55,23001,1.000000,2005-05-10T06:30,1
55,23001,1.000000,2005-05-10T07:20,1
55,23001,1.000000,2005-05-10T07:50,1
55,23003,1.000000,2005-05-10T06:10,1
55,23004,1.000000,2005-05-10T07:10,1
55,23004,1.000000,2005-05-10T07:30,1
55,26101,1.000000,2005-05-10T06:10,1
55,26101,1.000000,2005-05-10T06:20,2
55,26101,1.000000,2005-05-10T06:30,2
55,26101,1.000000,2005-05-10T06:40,1
55,26101,1.000000,2005-05-10T06:50,1
55,26101,1.000000,2005-05-10T07:10,6
55,26101,1.000000,2005-05-10T07:20,1
55,26101,1.000000,2005-05-10T07:30,4
55,26101,1.000000,2005-05-10T07:40,2
55,26101,1.000000,2005-05-10T07:50,1
55,26102,1.000000,2005-05-10T06:30,2
55,26102,1.000000,2005-05-10T07:20,1
55,26102,1.000000,2005-05-10T08:00,1
55,26103,1.000000,2005-05-10T06:20,1
55,26103,1.000000,2005-05-10T06:50,1
55,26103,1.000000,2005-05-10T07:10,1
55,26104,1.000000,2005-05-10T06:10,1
55,26104,1.000000,2005-05-10T06:20,1
55,26104,1.000000,2005-05-10T07:10,1
55,26104,1.000000,2005-05-10T07:20,2
55,26104,1.000000,2005-05-10T07:40,1
55,26104,1.000000,2005-05-10T07:50,1
55,26104,1.000000,2005-05-10T08:00,3
55,26105,1.000000,2005-05-10T06:50,1
55,26105,1.000000,2005-05-10T07:30,3
55,26105,1.000000,2005-05-10T07:40,1
55,26105,1.000000,2005-05-10T08:00,1
55,26106,1.000000,2005-05-10T06:10,1
55,26106,1.000000,2005-05-10T06:40,2
55,26106,1.000000,2005-05-10T06:50,1
55,26106,1.000000,2005-05-10T08:00,1
55,26107,1.000000,2005-05-10T06:30,1
55,26107,1.000000,2005-05-10T06:50,1
55,26107,1.000000,2005-05-10T07:30,2
55,26107,1.000000,2005-05-10T07:40,1
55,26107,1.000000,2005-05-10T07:50,1
55,26107,1.000000,2005-05-10T08:00,1
55,26108,1.000000,2005-05-10T06:50,1
55,26108,1.000000,2005-05-10T07:00,1
55,26109,1.000000,2005-05-10T06:50,2
55,26109,1.000000,2005-05-10T07:30,1
55,26109,1.000000,2005-05-10T07:40,1
55,26109,1.000000,2005-05-10T07:50,1
55,26110,1.000000,2005-05-10T07:30,1
55,26110,1.000000,2005-05-10T07:50,2
55,26110,1.000000,2005-05-10T08:00,1
55,26111,1.000000,2005-05-10T06:10,4
55,26111,1.000000,2005-05-10T06:20,3
55,26111,1.000000,2005-05-10T06:30,3
55,26111,1.000000,2005-05-10T06:40,1
55,26111,1.000000,2005-05-10T07:00,4
55,26111,1.000000,2005-05-10T07:10,3
55,26111,1.000000,2005-05-10T07:20,4
55,26111,1.000000,2005-05-10T07:30,4
55,26111,1.000000,2005-05-10T07:40,4
55,26111,1.000000,2005-05-10T07:50,6
55,26111,1.000000,2005-05-10T08:00,2
55,26112,1.000000,2005-05-10T07:00,1
55,26112,1.000000,2005-05-10T07:10,1
55,26112,1.000000,2005-05-10T07:30,1
55,26112,1.000000,2005-05-10T07:50,2
55,26112,1.000000,2005-05-10T08:00,2
56,23,1.000000,2005-05-10T06:30,1
56,51,1.000000,2005-05-10T06:50,2
56,51,1.000000,2005-05-10T08:00,1
56,52,1.000000,2005-05-10T07:50,1
56,53,1.000000,2005-05-10T06:20,4
56,53,1.000000,2005-05-10T06:30,2
56,53,1.000000,2005-05-10T06:40,4
56,53,1.000000,2005-05-10T07:00,1
56,53,1.000000,2005-05-10T07:10,4
56,53,1.000000,2005-05-10T07:20,3
56,53,1.000000,2005-05-10T07:30,1
56,53,1.000000,2005-05-10T07:40,5
56,53,1.000000,2005-05-10T07:50,6
56,53,1.000000,2005-05-10T08:00,6
56,54,1.000000,2005-05-10T06:40,1
56,55,1.000000,2005-05-10T06:20,1
56,55,1.000000,2005-05-10T07:00,1
56,55,1.000000,2005-05-10T08:00,1
56,57,1.000000,2005-05-10T07:10,1
56,57,1.000000,2005-05-10T07:20,1
56,57,1.000000,2005-05-10T07:30,1
56,57,1.000000,2005-05-10T07:40,1
56,57,1.000000,2005-05-10T07:50,1
56,57,1.000000,2005-05-10T08:00,1
56,58,1.000000,2005-05-10T06:50,1
56,59,1.000000,2005-05-10T06:40,1
56,60,1.000000,2005-05-10T06:10,1
56,60,1.000000,2005-05-10T07:20,2
56,60,1.000000,2005-05-10T07:50,1
56,62,1.000000,2005-05-10T06:10,4
56,62,1.000000,2005-05-10T06:20,2
56,62,1.000000,2005-05-10T06:30,4
56,62,1.000000,2005-05-10T06:40,4
56,62,1.000000,2005-05-10T06:50,3
56,62,1.000000,2005-05-10T07:00,2
56,62,1.000000,2005-05-10T07:10,5
56,62,1.000000,2005-05-10T07:20,3
56,62,1.000000,2005-05-10T07:30,3
56,62,1.000000,2005-05-10T07:40,2
56,62,1.000000,2005-05-10T07:50,7
56,62,1.000000,2005-05-10T08:00,3
56,63,1.000000,2005-05-10T07:00,2
56,63,1.000000,2005-05-10T07:10,2
56,63,1.000000,2005-05-10T07:40,1
56,63,1.000000,2005-05-10T08:00,1
56,65,1.000000,2005-05-10T06:50,2
56,65,1.000000,2005-05-10T07:10,1
56,65,1.000000,2005-05-10T07:30,1
56,65,1.000000,2005-05-10T07:50,1
56,65,1.000000,2005-05-10T08:00,1
56,66,1.000000,2005-05-10T06:10,2
56,66,1.000000,2005-05-10T06:30,1
56,66,1.000000,2005-05-10T06:40,1
56,66,1.000000,2005-05-10T07:20,1
56,66,1.000000,2005-05-10T07:30,3
56,66,1.000000,2005-05-10T07:40,1
56,66,1.000000,2005-05-10T08:00,1
56,67,1.000000,2005-05-10T06:30,1
56,68,1.000000,2005-05-10T06:10,1
56,68,1.000000,2005-05-10T06:40,1
56,68,1.000000,2005-05-10T06:50,1
56,68,1.000000,2005-05-10T07:00,1
56,68,1.000000,2005-05-10T07:10,1
56,68,1.000000,2005-05-10T07:20,3
56,68,1.000000,2005-05-10T07:30,1
56,68,1.000000,2005-05-10T07:40,1
56,68,1.000000,2005-05-10T07:50,1
56,68,1.000000,2005-05-10T08:00,1
56,69,1.000000,2005-05-10T06:50,1
56,69,1.000000,2005-05-10T07:10,1
56,69,1.000000,2005-05-10T07:30,1
56,72,1.000000,2005-05-10T07:20,1
56,72,1.000000,2005-05-10T07:30,2
56,88,1.000000,2005-05-10T08:00,1
56,89,1.000000,2005-05-10T06:40,1
56,90,1.000000,2005-05-10T08:00,1
56,92,1.000000,2005-05-10T07:00,1
56,92,1.000000,2005-05-10T07:30,1
56,92,1.000000,2005-05-10T08:00,1
56,96,1.000000,2005-05-10T06:40,1
56,97,1.000000,2005-05-10T07:50,1
56,101,1.000000,2005-05-10T07:30,1
56,102,1.000000,2005-05-10T06:20,1
56,115,1.000000,2005-05-10T06:10,1
56,119,1.000000,2005-05-10T06:30,1
56,121,1.000000,2005-05-10T06:10,1
56,121,1.000000,2005-05-10T07:10,1
56,121,1.000000,2005-05-10T08:00,1
56,135,1.000000,2005-05-10T08:00,1
56,139,1.000000,2005-05-10T07:40,1
56,141,1.000000,2005-05-10T06:50,1
56,151,1.000000,2005-05-10T06:10,1
56,152,1.000000,2005-05-10T08:00,1
56,154,1.000000,2005-05-10T07:00,1
56,154,1.000000,2005-05-10T08:00,2
56,161,1.000000,2005-05-10T07:10,1
56,161,1.000000,2005-05-10T07:20,2
56,172,1.000000,2005-05-10T07:50,2
56,174,1.000000,2005-05-10T07:20,1
56,174,1.000000,2005-05-10T07:50,1
56,176,1.000000,2005-05-10T07:10,1
56,177,1.000000,2005-05-10T07:00,1
56,191,1.000000,2005-05-10T06:10,1
56,198,1.000000,2005-05-10T07:40,2
56,213,1.000000,2005-05-10T07:50,1
56,217,1.000000,2005-05-10T08:00,1
56,223,1.000000,2005-05-10T06:30,1
56,223,1.000000,2005-05-10T07:10,1
56,224,1.000000,2005-05-10T06:10,1
56,224,1.000000,2005-05-10T06:30,2
56,224,1.000000,2005-05-10T06:40,1
56,224,1.000000,2005-05-10T06:50,1
56,224,1.000000,2005-05-10T07:00,1
56,224,1.000000,2005-05-10T07:40,2
56,228,1.000000,2005-05-10T06:40,1
56,243,1.000000,2005-05-10T06:50,1
56,251,1.000000,2005-05-10T08:00,1
56,4021,1.000000,2005-05-10T06:50,1
56,4045,1.000000,2005-05-10T07:30,1
56,4315,1.000000,2005-05-10T07:30,1
56,23001,1.000000,2005-05-10T06:10,1
56,23001,1.000000,2005-05-10T06:30,3
56,23001,1.000000,2005-05-10T06:40,3
56,23001,1.000000,2005-05-10T06:50,2
56,23001,1.000000,2005-05-10T07:00,3
56,23001,1.000000,2005-05-10T07:10,4
56,23001,1.000000,2005-05-10T07:20,5
56,23001,1.000000,2005-05-10T07:30,4
56,23001,1.000000,2005-05-10T07:40,3
56,23001,1.000000,2005-05-10T07:50,4
56,23001,1.000000,2005-05-10T08:00,4
56,23002,1.000000,2005-05-10T06:40,2
56,23002,1.000000,2005-05-10T07:30,1
56,23002,1.000000,2005-05-10T07:40,1
56,23003,1.000000,2005-05-10T06:20,1
56,23003,1.000000,2005-05-10T06:40,1
56,23004,1.000000,2005-05-10T06:10,2
56,23004,1.000000,2005-05-10T06:20,1
56,23004,1.000000,2005-05-10T06:50,1
56,23004,1.000000,2005-05-10T07:00,1
56,23004,1.000000,2005-05-10T07:10,3
56,23004,1.000000,2005-05-10T07:20,1
56,23004,1.000000,2005-05-10T07:30,4
56,23004,1.000000,2005-05-10T07:40,4
56,23004,1.000000,2005-05-10T08:00,2
56,26101,1.000000,2005-05-10T06:10,2
56,26101,1.000000,2005-05-10T06:30,2
56,26101,1.000000,2005-05-10T06:50,3
56,26101,1.000000,2005-05-10T07:10,1
56,26101,1.000000,2005-05-10T07:20,2
56,26101,1.000000,2005-05-10T07:30,1
56,26101,1.000000,2005-05-10T07:50,3
56,26101,1.000000,2005-05-10T08:00,2
56,26102,1.000000,2005-05-10T06:50,1
56,26102,1.000000,2005-05-10T07:00,1
56,26102,1.000000,2005-05-10T07:30,3
56,26102,1.000000,2005-05-10T07:40,2
56,26102,1.000000,2005-05-10T07:50,2
56,26102,1.000000,2005-05-10T08:00,2
56,26103,1.000000,2005-05-10T07:30,1
56,26104,1.000000,2005-05-10T06:40,1
56,26104,1.000000,2005-05-10T07:10,1
56,26104,1.000000,2005-05-10T07:20,1
56,26104,1.000000,2005-05-10T07:30,2
56,26104,1.000000,2005-05-10T07:40,1
56,26104,1.000000,2005-05-10T08:00,3
56,26105,1.000000,2005-05-10T07:10,1
56,26105,1.000000,2005-05-10T07:20,2
56,26105,1.000000,2005-05-10T07:30,2
56,26106,1.000000,2005-05-10T06:10,1
56,26106,1.000000,2005-05-10T06:20,1
56,26106,1.000000,2005-05-10T06:50,1
56,26106,1.000000,2005-05-10T07:10,2
56,26106,1.000000,2005-05-10T07:40,1
56,26106,1.000000,2005-05-10T08:00,2
56,26107,1.000000,2005-05-10T06:10,1
56,26107,1.000000,2005-05-10T06:20,2
56,26107,1.000000,2005-05-10T07:20,1
56,26108,1.000000,2005-05-10T06:30,1
56,26108,1.000000,2005-05-10T07:10,1
56,26108,1.000000,2005-05-10T07:20,2
56,26108,1.000000,2005-05-10T07:40,1
56,26108,1.000000,2005-05-10T08:00,2
56,26109,1.000000,2005-05-10T06:10,1
56,26109,1.000000,2005-05-10T06:20,1
56,26109,1.000000,2005-05-10T07:00,1
56,26109,1.000000,2005-05-10T07:20,2
56,26109,1.000000,2005-05-10T07:30,2
56,26109,1.000000,2005-05-10T07:50,1
56,26109,1.000000,2005-05-10T08:00,1
56,26110,1.000000,2005-05-10T07:10,2
56,26110,1.000000,2005-05-10T07:20,1
56,26110,1.000000,2005-05-10T07:30,1
56,26110,1.000000,2005-05-10T07:50,1
56,26110,1.000000,2005-05-10T08:00,3
56,26111,1.000000,2005-05-10T06:10,2
56,26111,1.000000,2005-05-10T06:20,2
56,26111,1.000000,2005-05-10T06:30,3
56,26111,1.000000,2005-05-10T06:40,2
56,26111,1.000000,2005-05-10T06:50,4
56,26111,1.000000,2005-05-10T07:00,1
56,26111,1.000000,2005-05-10T07:10,1
56,26111,1.000000,2005-05-10T07:30,1
56,26111,1.000000,2005-05-10T07:40,5
56,26111,1.000000,2005-05-10T07:50,2
56,26111,1.000000,2005-05-10T08:00,4
56,26112,1.000000,2005-05-10T06:10,2
56,26112,1.000000,2005-05-10T06:30,1
56,26112,1.000000,2005-05-10T07:10,1
56,26112,1.000000,2005-05-10T07:20,1
56,26112,1.000000,2005-05-10T07:30,1
56,26112,1.000000,2005-05-10T07:50,1
56,26112,1.000000,2005-05-10T08:00,1
57,2,1.000000,2005-05-10T07:20,1
57,52,1.000000,2005-05-10T07:40,1
57,53,1.000000,2005-05-10T06:30,1
57,53,1.000000,2005-05-10T06:40,1
57,53,1.000000,2005-05-10T07:10,1
57,53,1.000000,2005-05-10T07:30,1
57,53,1.000000,2005-05-10T07:50,1
57,53,1.000000,2005-05-10T08:00,1
57,56,1.000000,2005-05-10T07:10,1
57,56,1.000000,2005-05-10T07:20,1
57,58,1.000000,2005-05-10T07:30,1
57,60,1.000000,2005-05-10T07:10,1
57,60,1.000000,2005-05-10T07:50,1
57,62,1.000000,2005-05-10T08:00,2
57,68,1.000000,2005-05-10T07:30,1
57,68,1.000000,2005-05-10T07:50,1
57,68,1.000000,2005-05-10T08:00,2
57,83,1.000000,2005-05-10T06:40,1
57,227,1.000000,2005-05-10T07:20,1
57,2933,1.000000,2005-05-10T06:50,1
57,23002,1.000000,2005-05-10T07:50,1
57,26101,1.000000,2005-05-10T06:40,1
57,26101,1.000000,2005-05-10T07:20,1
57,26102,1.000000,2005-05-10T06:20,1
57,26106,1.000000,2005-05-10T07:20,1
57,26106,1.000000,2005-05-10T07:40,1
57,26107,1.000000,2005-05-10T06:50,2
57,26108,1.000000,2005-05-10T06:30,1
57,26110,1.000000,2005-05-10T06:30,1
57,26111,1.000000,2005-05-10T06:40,1
57,26111,1.000000,2005-05-10T07:10,1
57,26111,1.000000,2005-05-10T07:30,1
